"Country letter code","ISO code","Country","In union","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035"
"COD",180,"Democratic Republic of the Congo",FALSE,1473875,1505218,1540334,1579009,1620881,1665823,1708928,1756474,1807018,1858974,1911574,1956904,2004064,2053460,2105780,2172478,2236509,2306609,2383922,2469873,2565092,2667575,2781747,2901969,3021967,3138551,3236160,3330513,3426156,3528586,3641510,3757413,3886335,4026464,4175633,4332457,4485840,4650575,4825087,5007630,5197610,5385635,5583956,5793242,6016081,6256301,6504829,6774080,7063522,7372406,7700653,8041602,8403088,8785138,9187637,9610207,10042923,10497574,10971874,11462335,11966973,,,,,
"DNK",208,"Denmark",FALSE,355717,357936,360233,362900,366375,370923,376790,383989,391953,399831,407099,414136,420615,426619,432288,437635,443134,448028,452209,455523,457835,459679,460739,460831,459877,458004,455906,453254,450398,448086,446924,447719,449591,452600,456863,462434,471098,480971,491173,500757,509229,517789,527020,535562,542924,548779,553038,555342,556455,557550,559213,561305,564411,567733,570031,570636,570786,569638,567660,565792,564597,,,,,
"DJI",262,"Djibouti",FALSE,19336,20283,21289,22489,24049,26051,28948,32472,36316,40089,43526,45495,47002,48425,50206,52608,56322,60566,64949,69090,72743,74666,76741,78618,80479,82523,85560,88742,92095,95746,99692,103055,106756,110668,114550,118282,121947,125530,129041,132545,136087,139806,143476,146932,150256,153420,156178,158835,161315,163519,165408,167043,168391,169499,170449,171290,171985,172587,173101,173530,173874,,,,,
"DMA",212,"Dominica",FALSE,10289,10269,10297,10333,10335,10282,10446,10574,10721,10943,11235,11446,11635,11762,11794,11727,11652,11481,11250,11024,10871,11145,11420,11666,11838,11924,11654,11417,11249,11135,11053,11259,11438,11596,11745,11899,12036,12152,12249,12338,12431,12498,12575,12632,12635,12566,12428,12223,11981,11748,11548,11382,11248,11141,11049,10969,10902,10854,10803,10739,10643,,,,,
"DOM",214,"Dominican Republic",FALSE,385544,403504,422086,441174,460638,480395,499593,519019,538562,558027,577315,595662,613650,631489,649462,667752,684911,702518,720565,738903,757503,776226,794903,813836,833479,854038,874617,896218,918486,940686,962373,984461,1005377,1025598,1045890,1066588,1086529,1107041,1127567,1147164,1165358,1182961,1199009,1214142,1229919,1246284,1263149,1280371,1297739,1314747,1331066,1347291,1362637,1377242,1391293,1404826,1418223,1430858,1442526,1452887,1461714,,,,,
"ECU",218,"Ecuador",FALSE,537740,557586,577470,597397,617648,640754,663479,686894,711078,736194,762338,788703,816071,844343,873329,902865,932044,961850,992074,1022472,1052913,1082376,1112107,1142083,1172371,1203031,1233510,1264287,1295314,1326524,1357784,1387424,1417466,1447880,1478423,1508942,1540978,1572283,1603088,1633805,1664492,1694604,1725221,1755657,1784885,1812408,1839189,1864255,1888238,1912207,1936775,1962348,1988325,2014536,2040566,2066088,2091993,2117432,2142214,2166068,2188737,,,,,
"EGY",818,"Egypt",FALSE,2730542,2791348,2864158,2947236,3034852,3123321,3201764,3277756,3358286,3445791,3540334,3626651,3717070,3810756,3905467,3999982,4082484,4163872,4247240,4337715,4438570,4538692,4654204,4782628,4918766,5060124,5223666,5382768,5542925,5712304,5892833,6075765,6267434,6454897,6618511,6746427,6826960,6881035,6913061,6930015,6937673,6945753,6935331,6920474,6921399,6953274,6981442,7061929,7178075,7302988,7423980,7569247,7699852,7841585,8034273,8297000,8607538,8985049,9401233,9807120,10171742,,,,,
"SLV",222,"El Salvador",FALSE,341896,352271,364611,377100,389923,403210,415787,428447,440962,453147,465043,476461,487709,498867,510096,521606,534963,547986,560839,573721,586694,600820,614566,627614,639545,650173,660255,669556,678089,686051,693766,702605,711550,720926,731109,742343,755810,769359,783190,797105,810979,824092,837391,849972,860501,868333,874333,877445,878283,878082,877663,877098,876282,875143,873491,871339,869749,867679,865330,862995,860837,,,,,
"GNQ",226,"Equatorial Guinea",FALSE,26804,26375,25666,24796,23917,23162,22560,22079,21853,22041,22702,23901,25672,27718,29720,31408,32490,33318,33994,34675,35485,36573,37690,38923,40392,42153,44402,46904,49487,51963,54262,56739,59108,61328,63466,65638,68581,71538,74404,77226,80126,83925,87889,91813,95617,99388,104266,109286,114242,119111,123999,129494,135456,141738,148192,154731,161088,167707,174515,181468,188543,,,,,
"ERI",232,"Eritrea",FALSE,136910,140022,143858,148229,152842,157528,161987,166624,171458,176532,181851,186986,192307,197840,203616,209598,214881,220579,226148,230913,234473,231345,227578,224294,222714,223681,231466,241181,252773,265957,280336,297408,315387,333380,350025,364341,372515,378744,383627,388123,393071,397711,402759,408842,416753,427072,441317,457697,476098,496181,517600,539811,563391,587826,612309,636300,659504,681994,703824,725187,746206,,,,,
"EST",233,"Estonia",FALSE,126701,128710,130335,131510,132320,132856,133111,133230,133203,133031,132763,133108,133214,133136,133072,133183,133579,134256,134912,135183,137291,138121,138397,138346,138325,138655,140502,142595,144831,147065,149153,151128,153084,154883,156278,157102,156957,156368,155372,154071,152561,150742,148846,146826,144911,143274,142341,141567,141011,140714,140656,140681,141028,141515,141848,141847,141644,141120,140289,139231,137982,,,,,
"ETH",231,"Ethiopia",FALSE,1507651,1543015,1582169,1622685,1662044,1699078,1726484,1748738,1768580,1789833,1815297,1850163,1896632,1952936,2016832,2120900,2228980,2344896,2467165,2596251,2733952,2871711,3021154,3180505,3347853,3523399,3698327,3882820,4075975,4276402,4483033,4671905,4869380,5075019,5290335,5519115,5758130,6014954,6295075,6601646,6933432,7291985,7667212,8054718,8447763,8840680,9221910,9597150,9971088,10337452,10693316,11041096,11376946,11708212,12047975,12404491,12775415,13163436,13565756,13976764,14393251,,,,,
"FLK",238,"Falkland Islands (Malvinas)",FALSE,193,185,183,184,184,185,183,181,178,178,179,180,182,185,189,190,191,192,194,197,199,204,210,215,221,225,231,236,239,243,245,247,248,249,250,250,248,244,243,242,242,241,242,242,243,243,242,241,240,238,237,237,237,238,238,238,239,239,239,239,240,,,,,
"FRO",234,"Faroe Islands",FALSE,3154,3204,3260,3312,3358,3394,3446,3493,3601,3719,3853,3990,4143,4308,4468,4613,4754,4861,4950,5022,5081,5066,5034,4988,4934,4886,4907,4923,4943,4971,5012,5089,5188,5306,5429,5552,5620,5675,5728,5775,5815,5856,5883,5915,5956,6005,6146,6279,6405,6520,6623,6716,6797,6863,6917,6954,6981,6992,6990,6980,6963,,,,,
"FJI",242,"Fiji",FALSE,44700,46320,48124,50020,51876,53596,54441,55676,56952,58351,59928,61707,63398,64758,65654,66161,66422,66475,66509,66755,67358,68437,69898,71703,73739,75851,77348,79057,80802,82352,83605,84462,84724,84657,84564,84562,85186,86230,87631,89137,90545,90649,90703,90749,90861,91109,91538,92005,92599,93413,94484,95642,97022,98557,100095,101542,102743,103846,104836,105711,106457,,,,,
"FIN",246,"Finland",FALSE,450253,452913,454953,456494,457626,458406,458172,457544,457063,457165,457929,458928,460838,462919,464061,463720,462900,460470,457463,455442,455271,457451,461093,465557,469744,472922,474295,475207,475620,475565,475182,475325,474714,473922,473753,474556,476639,479763,483315,486221,487766,489043,489125,488134,486569,484902,484296,483404,482573,482355,483068,485266,488648,492531,495945,498361,501030,502860,503925,504581,505098,,,,,
"FRA",250,"France",FALSE,3877163,3962761,4032711,4092107,4150513,4213704,4269344,4332814,4400615,4465419,4523459,4590687,4650387,4707418,4769515,4839856,4904635,4980764,5060814,5133452,5192686,5237498,5270079,5295004,5319817,5348618,5386480,5424232,5462341,5501153,5540800,5582485,5628145,5674779,5718047,5755533,5791476,5823562,5852814,5881086,5908914,5933427,5963952,5993090,6022091,6052165,6099731,6146675,6192830,6236594,6275536,6316757,6355014,6388607,6416929,6440054,6468397,6493205,6512701,6524519,6526878,,,,,
"GUF",254,"French Guiana",FALSE,4779,5002,5247,5515,5788,6128,6433,6734,7068,7458,7915,8427,8988,9595,10259,10985,11855,12726,13562,14333,15066,15832,16581,17327,18065,18787,19465,20143,20898,21788,22843,24467,26280,28193,30092,31878,33245,34328,35211,36005,36816,37910,39128,40413,41701,42941,44199,45409,46581,47724,48856,50008,51135,52224,53250,54200,55127,55985,56765,57472,58101,,,,,
"PYF",258,"French Polynesia",FALSE,13050,13697,14401,15131,15862,16577,17328,18029,18920,19851,20861,21818,22867,24011,25199,26378,27539,28639,29635,30531,31350,32018,32655,33308,34027,34877,35964,37131,38419,39821,41298,42723,44203,45678,47036,48216,49070,49785,50320,50772,51137,51551,51786,51931,52071,52256,52515,52826,53121,53299,53306,53079,52665,52138,51601,51118,50851,50630,50414,50153,49805,,,,,
"GAB",266,"Gabon",FALSE,23559,24764,25992,27254,28574,29974,31438,33002,34679,36486,38438,40472,42679,45052,47562,50197,52895,55756,58768,61934,65256,68703,72333,76155,80189,84451,88863,93515,98396,103513,108875,114698,120808,127178,133777,140586,147936,155413,163059,170974,179219,188338,197803,207508,216839,225598,232785,239666,246381,253163,260226,267811,275578,283615,292023,300813,309860,319224,328708,337985,346824,,,,,
"GMB",270,"Gambia",FALSE,18826,19138,19813,20723,21708,22615,23476,24096,24482,24835,25344,25898,26999,28480,30855,33280,36100,38843,41423,43900,46386,48450,50907,53772,56990,60485,64216,68211,72368,76572,80740,84210,87850,91661,95687,99955,104141,108693,113624,118937,124609,130382,136591,143208,150260,157663,165115,173066,181465,190230,199301,208456,217995,227911,238211,248865,259559,270716,282273,294145,306256,,,,,
"GEO",268,"Georgia",FALSE,418244,431345,443211,453716,462922,470940,477468,482909,487385,490949,493614,496509,498047,498270,497392,495722,493687,491438,488866,485835,482232,476890,470769,464492,458845,454452,452082,450787,450489,451064,452394,454451,457109,459931,462064,462795,456938,449942,441586,431493,419582,403687,386766,370215,355549,343499,335507,329324,324738,321498,319414,318275,318100,318901,320574,322954,325337,328353,331601,334463,336529,,,,,
"DEU",276,"Germany",FALSE,7380587,7444702,7510599,7580266,7658359,7747300,7860696,7972900,8085703,8200277,8312266,8388060,8465667,8527409,8546570,8508998,8436637,8311075,8148778,7980575,7827106,7755672,7702737,7666710,7643528,7631402,7627739,7633584,7649310,7676609,7715946,7780869,7858190,7932709,7986660,8011456,8012696,7989051,7946342,7896715,7848291,7847471,7850337,7844751,7824585,7788200,7759391,7720386,7672898,7620898,7567112,7507216,7451605,7399328,7349245,7300880,7270083,7244064,7219708,7193678,7163840,,,,,
"GHA",288,"Ghana",FALSE,594418,606645,623265,642718,662828,682365,698269,713859,730518,749947,773090,800181,831814,866330,901650,936420,967743,998597,1029524,1081104,1135382,1191434,1250604,1312098,1374764,1437878,1498949,1560643,1624554,1692912,1767093,1847992,1935619,2028207,2123425,2219931,2319609,2420006,2521360,2624056,2727755,2825713,2925722,3027350,3129955,3233860,3333153,3433669,3535864,3640364,3747547,3857821,3969081,4082460,4199274,4319630,4440049,4563696,4688238,4809758,4925644,,,,,
"GIB",292,"Gibraltar",FALSE,2183,2224,2256,2282,2316,2360,2421,2492,2572,2650,2721,2775,2823,2865,2899,2919,2905,2880,2851,2824,2806,2852,2905,2960,3019,3076,3137,3199,3259,3314,3367,3413,3454,3494,3534,3573,3613,3656,3695,3734,3767,3794,3822,3850,3870,3883,3891,3894,3893,3891,3896,3896,3903,3914,3921,3924,3931,3934,3932,3929,3920,,,,,
"GRC",300,"Greece",FALSE,705402,711575,728304,747653,767765,787224,805782,822303,837371,851943,866340,881261,896325,910964,924221,935840,950894,965499,981104,999454,1021059,1045647,1071812,1098294,1123130,1144687,1161182,1175243,1186366,1194080,1198292,1201735,1202554,1201508,1199930,1198667,1194147,1188910,1182732,1175357,1166627,1149838,1132934,1116206,1099779,1084034,1077051,1069956,1063209,1057604,1053305,1050533,1049202,1048153,1045549,1040249,1033547,1024449,1013122,1000126,985797,,,,,
"GRL",304,"Greenland",FALSE,4077,4336,4605,4892,5202,5529,5760,5973,6160,6327,6491,6715,6962,7188,7343,7407,7446,7401,7285,7151,7033,6930,6845,6778,6727,6698,6718,6756,6815,6887,6970,7135,7299,7463,7617,7751,7898,8023,8118,8169,8184,8188,8170,8144,8108,8073,8035,7989,7951,7921,7913,7913,7942,7982,8009,8017,8013,7986,7939,7883,7823,,,,,
"GRD",308,"Grenada",FALSE,12597,13156,13664,14077,14385,14600,14575,14519,14459,14411,14411,15020,15706,16390,16980,17401,16982,16403,15781,15202,14718,14759,14942,15269,15683,16127,16446,16688,16902,17159,17491,17866,18300,18760,19176,19506,19752,19900,19963,19984,19980,19864,19726,19570,19400,19220,19039,18852,18660,18481,18317,18166,18028,17905,17787,17669,17542,17411,17277,17135,16982,,,,,
"GLP",312,"Guadeloupe",FALSE,40614,40653,40712,40873,41166,41650,43139,44520,45939,47502,49193,50278,51713,53323,54809,56010,57979,59547,61029,62682,64484,65220,66002,66955,67938,68765,69692,70217,70518,70705,70743,70245,69481,68713,68149,67868,67973,68224,68601,68868,68789,68904,68586,67970,67240,66488,66011,65534,65006,64359,63557,62770,61810,60747,59684,58682,57816,57016,56242,55420,54518,,,,,
"GUM",316,"Guam",FALSE,6923,7255,7566,7828,8039,8214,8605,8971,9295,9549,9728,10168,10571,10933,11266,11588,12028,12460,12889,13327,13777,14243,14738,15240,15735,16213,16661,17097,17514,17902,18250,18497,18706,18887,19058,19236,19404,19595,19787,19964,20109,20253,20365,20465,20580,20728,20908,21120,21338,21532,21673,21780,21835,21853,21858,21854,21856,21852,21840,21815,21777,,,,,
"GTM",320,"Guatemala",FALSE,428083,441384,454381,467129,482683,498426,511443,524769,538819,554007,570552,586068,603138,621875,642298,664385,686056,709673,735267,762562,791280,820066,849582,880329,912778,946891,978212,1011896,1047201,1082522,1116901,1150517,1182586,1214759,1249545,1288256,1329535,1374789,1422989,1472141,1521031,1572026,1621536,1670420,1720124,1771130,1821581,1873868,1926456,1976903,2023850,2068048,2108970,2147538,2185540,2224128,2263565,2303203,2343090,2383088,2423099,,,,,
"GIN",324,"Guinea",FALSE,191770,194718,196693,197933,198880,199859,199402,199195,199394,200146,201570,203125,205884,209624,214142,219371,224386,230301,237609,246929,258560,272936,289905,308025,325608,341683,353760,363925,372862,381467,401488,420975,441421,462987,485801,509929,533987,559894,587397,616114,645811,675300,706134,741061,778437,818474,860700,905905,953948,1004599,1057624,1112013,1168924,1228181,1289501,1352660,1417014,1483203,1551209,1621058,1692705,,,,,
"GNB",624,"Guinea-Bissau",FALSE,42359,43116,43773,44316,44758,45119,45485,45725,45905,46127,46479,46694,47148,47823,48703,49774,50791,52077,53574,55200,56915,58627,62368,66300,70468,74891,79137,83672,88435,93342,98400,103459,108822,114544,120651,127108,133305,139749,146401,153225,160201,166999,174065,181370,188895,196469,203854,211365,219045,226971,235200,243543,252177,261093,270272,279682,289048,298658,308399,318090,327610,,,,,
"GUY",328,"Guyana",FALSE,68986,71149,73153,74959,76496,77713,78969,80035,81097,82310,83675,85330,86820,88045,89012,89817,89179,88599,88124,87748,87486,87245,87119,87047,86970,86821,86345,85468,84151,82510,80819,79462,78276,77420,77039,77173,77785,78574,79536,80455,81180,82238,83132,83886,84563,85187,85505,85733,85851,85838,85706,85448,85038,84576,84209,84030,83994,84106,84364,84719,85153,,,,,
"HTI",332,"Haiti",FALSE,521061,533126,544570,556599,569457,583246,595686,608422,621465,634630,647702,658847,670314,681718,692743,703374,710790,719028,728132,738355,750113,763293,777273,792958,811640,833853,857076,883607,911953,939807,965777,988344,1009366,1028927,1047477,1065362,1081361,1096273,1110308,1123875,1137223,1148207,1159402,1170403,1181297,1191943,1202046,1211845,1221815,1232771,1245173,1257707,1271793,1286856,1302042,1316884,1331013,1344876,1358444,1371861,1385221,,,,,
"HND",340,"Honduras",FALSE,233114,241023,249219,257643,266288,276138,285878,295877,306270,317322,329182,340865,353573,367088,381076,395386,409642,424308,439516,455528,472495,490253,508766,528015,547971,568587,589298,610899,633091,655439,677722,700318,722705,745170,768241,792203,816610,841938,867835,893769,919411,945083,970597,995910,1021046,1045929,1070728,1094813,1118154,1140714,1162371,1182129,1201404,1219716,1236459,1251395,1265288,1277328,1288075,1298496,1309166,,,,,
"HUN",348,"Hungary",FALSE,765244,766699,762731,753931,741613,727040,712137,693910,674680,658149,646521,657332,673741,693962,714866,734907,758110,779362,800786,825692,855472,884243,918087,953217,983688,1006323,1022783,1032954,1038950,1044136,1050235,1057817,1063687,1068442,1072986,1077868,1077840,1080507,1085998,1092900,1099804,1107295,1114259,1119255,1122413,1123789,1124279,1122385,1118683,1113914,1108325,1101458,1094260,1086116,1076156,1064018,1050665,1035472,1019259,1003290,988283,,,,,
"ISL",352,"Iceland",FALSE,18120,18588,19050,19504,19943,20615,21153,21688,22219,22727,23194,23653,24063,24451,24856,25302,25790,26313,26862,27410,27938,28417,28877,29337,29819,30332,30846,31437,32065,32668,33210,33697,34075,34436,34900,35522,36547,37686,38830,39833,40628,41071,41392,41615,41777,41935,42133,42313,42489,42676,42875,43119,43384,43653,43895,44087,44264,44404,44496,44520,44465,,,,,
"IND",356,"India",FALSE,21887946,22481797,23442468,24418109,25433604,26503542,27531552,28622710,29764736,30936996,32127675,33277400,34455566,35669222,36933079,38255796,39531901,40897733,42342907,43849456,45409163,46956403,48558033,50232627,52010055,53902902,55839365,57881715,59992667,62109427,64184796,66131350,68049802,69926648,71745938,73497244,75128029,76679551,78178087,79671938,81191912,82681599,84212312,85769231,87317599,88833866,90379052,91850086,93324803,94842472,96412344,97953384,99588900,101249399,102822376,104250049,105614054,106838774,108012987,109280131,110726549,,,,,
"IDN",360,"Indonesia",FALSE,7803490,8078124,8404711,8758901,9121024,9478725,9819728,10156047,10491032,10831956,11182288,11527847,11880202,12234279,12583631,12924312,13236484,13545555,13853355,14161689,14472046,14786184,15095220,15403555,15718435,16041756,16343167,16654831,16964395,17248595,17490207,17628876,17740603,17849378,17971826,18111729,18304299,18460102,18583368,18676523,18744142,18827988,18893111,18973710,19085301,19235317,19396560,19605310,19844424,20086157,20316019,20557418,20779631,21000134,21247157,21534838,21853840,22211178,22590837,22965539,23319112,,,,,
