"In union","ISO code","Country","MW_1549_1970","MW_1549_1971","MW_1549_1972","MW_1549_1973","MW_1549_1974","MW_1549_1975","MW_1549_1976","MW_1549_1977","MW_1549_1978","MW_1549_1979","MW_1549_1980","MW_1549_1981","MW_1549_1982","MW_1549_1983","MW_1549_1984","MW_1549_1985","MW_1549_1986","MW_1549_1987","MW_1549_1988","MW_1549_1989","MW_1549_1990","MW_1549_1991","MW_1549_1992","MW_1549_1993","MW_1549_1994","MW_1549_1995","MW_1549_1996","MW_1549_1997","MW_1549_1998","MW_1549_1999","MW_1549_2000","MW_1549_2001","MW_1549_2002","MW_1549_2003","MW_1549_2004","MW_1549_2005","MW_1549_2006","MW_1549_2007","MW_1549_2008","MW_1549_2009","MW_1549_2010","MW_1549_2011","MW_1549_2012","MW_1549_2013","MW_1549_2014","MW_1549_2015","MW_1549_2016","MW_1549_2017","MW_1549_2018","MW_1549_2019","MW_1549_2020","MW_1549_2021","MW_1549_2022","MW_1549_2023","MW_1549_2024","MW_1549_2025","MW_1549_2026","MW_1549_2027","MW_1549_2028","MW_1549_2029","MW_1549_2030"
1,76,"Brazil",12619418.0316,13007636.1149,13406330.8958,13818317.066,14244885.8062,14691071.4143,15150065.7418,15621824.8312,16113420.2725,16620164.4187,17145623.534,17687825.6345,18237993.395,18798909.9684,19375330.8883,19964933.0697,20566920.4805,21170970.3205,21779186.1911,22390910.4001,23006363.161,23633196.074,24254062.9088,24882737.441,25518049.1082,26157939.3425,26803643.1299,27446293.4652,28082703.8004,28705563.2393,29296945.6361,29674285.6718,30040565.0984,30393338.228,30720182.2778,31025203.7104,31295324.2299,31538269.0449,31751446.8546,31932806.412,32084038.9065,32216432.0717,32319238.4976,32395821.2626,32448637.0465,32480636.7571,32496039.1497,32513809.6237,32512316.9246,32501115.3493,32457260.2255,32388449.808,32282298.8645,32161000.5131,32040319.1183,31918670.1063,31784312.8249,31629737.4053,31450772.356,31249052.2019,31039370.7485
1,84,"Belize",15331.8492,15502.8885,15704.9891,15871.8361,16023.9852,16164.9956,16496.3463,16847.2398,17222.7936,17588.2561,17994.1556,18526.3015,19229.9986,19947.7129,20662.0604,21339.3891,22017.2076,22693.1758,23362.0925,23996.4376,24608.6561,25233.2047,25839.7312,26486.4265,27172.9013,28031.8269,29146.2326,30518.1851,32041.6701,33551.1678,34990.3407,36625.9311,38199.6782,39832.2067,41494.8733,43165.2233,44846.4138,46563.2423,48310.3647,50074.5785,51864.7916,53660.4199,55478.4474,57317.5443,59185.1848,61061.9974,62912.7587,64705.9414,66435.8198,68106.2549,69709.0606,70966.2896,72208.9552,73390.5308,74562.4991,75675.3073,76666.2985,77571.83,78389.3222,79125.8212,79784.9688
1,90,"Solomon Islands",23862.6039,24290.6615,24627.3971,25034.6421,25524.4447,26097.1475,26791.1945,27649.6253,28560.798,29535.7232,30540.8841,31605.0977,32724.4718,33914.5781,35181.0458,36508.5948,37924.0233,39404.425,40929.8021,42470.5849,44076.049,45756.6585,47470.0693,49217.8741,50987.2074,52793.0817,54621.4288,56488.5388,58381.8228,60304.9966,62184.247,64183.6169,66177.4176,68216.0715,70291.4618,72419.7727,74594.9893,76798.9705,78960.0697,81122.3655,83369.0253,85666.1307,88008.7787,90378.9423,92766.576,95182.877,97630.1304,100045.1558,102404.9631,104751.7967,107058.7167,109393.1143,111730.0331,113857.2294,115984.772,118099.8248,120215.1026,122342.6157,124430.5059,126496.2559,128543.6328
1,92,"British Virgin Islands",901.2499,908.6058,937.0023,969.2516,1005.3473,1047.4394,1087.0801,1132.266,1182.6801,1233.9933,1290.4497,1349.2662,1407.4617,1471.2425,1544.3577,1624.935,1700.5338,1788.789,1875.6986,1963.9961,2058.1951,2151.0377,2224.6725,2281.7117,2330.5574,2378.5833,2424.6407,2474.1985,2515.1952,2558.5243,2598.5961,2635.3564,2706.4372,2815.7486,2930.7224,3045.1327,3169.6981,3296.4114,3426.6415,3570.7372,3711.5066,3716.7434,3808.9689,3826.1791,3849.3816,3901.6138,3953.5333,3993.3761,4035.2757,4070.0733,4099.9635,4133.0876,4133.5373,4128.5204,4123.2864,4130.5511,4138.9831,4135.4032,4118.5435,4096.9985,4073.1926
1,96,"Brunei Darussalam",16317.0184,17141.5975,17821.0202,18453.1267,19176.1856,19990.5975,20874.9786,21816.154,22832.9128,23909.3574,25019.3756,26142.4156,27226.6875,28293.9334,29435.6004,30651.9945,31961.6207,33356.2141,34826.4611,36353.7617,37915.0849,39493.9785,40806.6494,41700.1561,42639.8537,43629.373,44631.1647,45623.9148,46619.0682,47626.6563,48661.8201,49733.4589,50831.8375,51967.8461,53127.5368,54300.8936,55508.5525,56741.1494,58000.255,59268.6665,60525.4685,61776.3471,62405.7911,62989.6904,63522.2631,63995.517,64379.7427,64651.9872,64790.5037,64810.3538,64748.1335,64658.4844,64544.2641,64423.2896,64289.3855,64170.5372,64048.7154,63898.7997,63714.6379,63480.6425,63213.7132
1,100,"Bulgaria",1644922.5615,1651698.3659,1654592.8681,1655992.1859,1654934.281,1650277.6282,1644838.3298,1639037.4863,1632520.5798,1626353.2683,1620074.1947,1613615.8777,1605996.0196,1596327.4573,1587150.0929,1577557.7076,1555715.5043,1535092.3122,1516143.4554,1503178.1373,1491599.9237,1477875.9003,1462502.8824,1445472.8164,1431081.8987,1416597.5106,1396689.9639,1372519.1822,1347115.2529,1322327.6921,1298221.8761,1275069.4675,1253312.7931,1230067.0141,1206362.5298,1183909.3743,1158932.4719,1133788.218,1109703.4232,1087013.3014,1065595.7773,1041467.8798,1017391.4392,995177.9448,974428.0464,954626.3296,937538.1436,922248.355,905892.7903,882231.1181,858941.9715,837246.4798,817198.837,799825.3404,779078.1596,756996.4014,737066.254,716826.7186,697026.9868,679429.9513,663247.6969
1,104,"Myanmar",3999753.3945,4088342.6469,4179233.0568,4276104.7424,4343809.1565,4417000.4613,4491533.3586,4566153.9083,4649414.5261,4735693.089,4825335.0336,4920889.7752,5014935.2924,5106479.6164,5227870.4368,5353093.5103,5481609.263,5610898.9392,5742512.6051,5876832.7514,6011377.7969,6145104.3505,6272032.2085,6399676.233,6527806.6688,6657865.8214,6786210.9649,6918031.131,7052458.5677,7183929.125,7294811.758,7395003.4936,7485139.0227,7566462.983,7640874.0461,7710355.9953,7769737.5949,7820869.3781,7866890.2072,7889612.3037,7935929.8035,7986527.941,8041415.6803,8094814.7869,8143951.3385,8185814.3386,8218285.6997,8246322.5884,8265680.5645,8279225.5334,8291115.5099,8307673.6031,8327606.6625,8348480.7152,8364237.8349,8376553.9805,8384994.2152,8391129.9978,8395970.7643,8395584.8383,8390021.724
1,108,"Burundi",494765.5623,508059.4717,521123.1631,493956.9472,507472.9813,525364.8805,535966.3051,549128.3431,567101.2934,587384.7843,593345.9938,653276.2024,656088.3231,674590.0557,682702.1518,694252.3975,695796.5088,700048.018,714079.7617,719454.441,727207.1683,735967.2742,745184.9979,775612.1913,602660.2707,762210.9137,762293.1327,725307.807,727478.6274,758031.0656,779214.805,797346.3975,833321.5895,863667.8708,910557.8515,962186.4345,1007829.5757,1054615.0408,1104111.3334,1171069.7376,1265655.892,1308596.5404,1343495.8986,1388425.916,1428682.9921,1458947.6515,1438733.8181,1448341.815,1465684.5681,1517170.8675,1551394.1326,1586407.8699,1620438.2193,1658083.2907,1698589.2081,1738824.4578,1783231.255,1829056.3811,1876208.1571,1924750.3445,1976166.2222
1,112,"Belarus",1658290.6247,1667710.97,1676009.4388,1682467.7968,1687277.6446,1692391.3862,1697654.4745,1703170.3275,1708817.1696,1713866.9521,1715274.2603,1718299.6502,1723566.6253,1730168.2093,1738535.9325,1746447.4294,1749660.759,1747253.2644,1742319.8813,1736735.3359,1734480.4141,1736609.9136,1743498.5646,1757788.9279,1776156.4594,1796012.3198,1812392.8907,1821000.5172,1822205.4753,1818014.7843,1810733.5175,1804330.1499,1796178.805,1788276.9585,1778056.6217,1763664.3445,1747114.5745,1731989.5011,1714756.0765,1697435.7192,1679684.3434,1660231.2454,1641739.3677,1624898.8486,1609296.4165,1596555.7035,1583320.5983,1570684.5974,1557148.2455,1543264.6586,1524973.253,1505937.9718,1485259.7863,1467833.1231,1444344.58,1420784.1101,1398862.2104,1376738.2878,1354738.1273,1331976.0477,1310407.6546
1,116,"Cambodia",1035815.9156,1004516.4956,1006557.8115,1021529.6767,1037341.8545,1053820.5472,1047579.4791,994797.6052,995492.549,1001998.9145,1070836.1967,1067108.8989,1121795.1072,1164789.1565,1215408.0783,1245080.695,1285666.0535,1334287.7513,1383693.4555,1420128.588,1469217.716,1519704.7425,1569599.0822,1661393.9016,1735202.2455,1771283.693,1803635.6128,1835745.7788,1861004.7491,1963699.2745,1998380.231,2043263.2429,2087900.3937,2132518.6741,2179605.6133,2230424.1239,2283690.1607,2336038.4664,2387441.2083,2435977.3628,2481736.8911,2528660.9879,2574100.2199,2616453.8066,2660417.162,2699328.5369,2732184.3388,2761651.8987,2783816.4569,2809392.1395,2831839.6941,2854406.8414,2873239.5276,2891214.5411,2916712.9805,2949326.4694,2985880.6785,3025290.9534,3072420.4208,3111396.7817,3133838.3759
1,120,"Cameroon",1089787.7501,1109851.2622,1131088.1582,1153556.1342,1177184.1797,1202015.2767,1228604.8413,1248629.9753,1269851.1971,1298685.7092,1325765.9894,1380302.3838,1423490.787,1416449.6178,1442465.3998,1480682.3439,1520985.2468,1563062.7285,1607340.9969,1650042.9233,1696381.9222,1745937.238,1796052.716,1848809.0057,1904783.4177,1962191.131,2021629.8739,2083986.6391,2149398.2445,2217840.0775,2289203.8399,2361082.5498,2437330.4493,2519097.7887,2599922.225,2655755.0542,2709443.5262,2764318.4292,2824491.9891,2884138.1951,2943452.664,3002756.3794,3060888.3533,3120161.1748,3179436.9657,3265888.6717,3337938.4196,3401357.2847,3451605.4584,3507711.3339,3564627.6993,3622731.4688,3680103.0675,3741201.0517,3805917.0685,3874101.4146,3943897.7285,4015210.5267,4088939.2293,4165880.8685,4245981.3743
1,124,"Canada",3559557.1985,3677644.5023,3743295.7286,3788668.8824,3843921.3582,3907602.4892,3969210.6814,4026530.0706,4080744.9666,4132553.4171,4191406.4902,4254486.3046,4314959.305,4370447.3985,4421267.6855,4469139.2835,4512566.4524,4558771.1875,4611145.0685,4677914.0124,4745443.4535,4782722.2064,4800947.6081,4812457.5371,4817128.4528,4821117.495,4820133.4396,4801176.4343,4766682.649,4729444.6154,4695873.511,4667429.4978,4641029.9312,4606973.2497,4562738.2878,4515991.9065,4469069.0637,4452764.6361,4438063.287,4427274.326,4416443.2114,4398432.8171,4381246.3755,4365733.2914,4345855.3364,4321519.9524,4308894.786,4320831.812,4347466.5146,4387734.5108,4430809.3066,4450831.983,4472251.823,4506430.8965,4544117.4958,4582884.9743,4621104.4955,4655870.6399,4689511.1301,4723796.8956,4755740.8536
1,132,"Cabo Verde",26861.0633,27564.3072,27967.8507,28198.1149,28452.9219,28732.992,29087.6296,29413.5813,29709.6294,29979.8266,30216.1679,30673.9609,30898.6097,31166.3859,31447.6936,31730.2799,32004.2645,32284.5376,32594.3392,32933.4858,33415.6702,34082.5887,35035.4199,36238.2816,37568.054,38996.6115,40479.5809,42048.7504,43693.0269,45397.6295,47123.7366,48721.1345,50211.8804,51586.7544,52849.747,53994.8156,55020.6406,55931.0208,56747.2851,57489.1833,58165.182,59522.9351,60915.437,62335.4396,63794.7336,65288.023,66766.6984,68247.94,69753.9522,71300.3615,72886.9623,74452.7094,75956.8138,77417.8316,78848.5096,80263.414,81655.6005,82983.7852,84171.5401,85274.5002,86332.1128
1,136,"Cayman Islands",1295.7548,1366.8812,1458.9802,1563.0616,1671.2183,1790.3972,1918.197,2053.2212,2196.4973,2335.7689,2466.96,2601.7411,2745.7516,2907.5998,3081.5342,3274.605,3469.7054,3672.4506,3882.9891,4094.4867,4314.526,4563.129,4847.2748,5150.2908,5466.2529,5788.5105,6110.6763,6436.213,6750.2345,7059.851,7301.0653,7404.5264,7529.1941,7668.5319,7823.2615,7995.0017,8184.9316,8376.405,8570.7478,8766.578,8947.2787,9056.6522,9024.2183,9009.1779,9009.2895,9040.2376,9095.9663,9158.2843,9225.0271,9302.3825,9380.7286,9465.8061,9383.3685,9304.062,9225.5397,9140.957,9045.2639,8959.2761,8866.0387,8774.5572,8682.9922
1,140,"Central African Republic",349532.3215,356006.8938,361559.0202,366587.6326,371789.368,377382.9195,382060.2679,384613.7789,387428.4705,390466.0191,393805.6727,397425.0693,401386.3094,405688.0235,410374.9629,415271.6218,420337.7962,425523.7896,430850.1154,438917.8789,451919.4609,464784.478,478058.2309,492092.4265,506251.004,521898.0503,533772.9122,548430.3191,563250.5106,578842.0212,594355.8167,610387.3561,620042.5119,636491.7197,647132.1916,658791.2639,672108.1699,678049.8682,687910.8834,698891.8817,710686.1137,719370.4931,716058.1865,705874.8975,696221.9474,669346.8996,676603.9097,688260.1941,699327.3711,713617.2031,733792.963,758790.0974,766663.2546,794889.7622,825142.7726,856733.132,889769.9579,923398.4365,956827.2107,989746.7172,1022022.0341
1,144,"Sri Lanka",1668241.2671,1716235.9144,1763623.7861,1811628.6463,1859815.8601,1907109.7647,1955467.1155,2004320.628,2054375.888,2105719.1373,2156679.645,2206683.066,2255400.4179,2304843.8424,2356173.5961,2410799.3495,2469209.2356,2530812.0007,2596501.2141,2662970.2291,2728049.5168,2791607.1414,2851836.1896,2910824.3519,2967327.8843,3018828.5092,3065089.8042,3106005.8148,3142148.6378,3178215.9298,3217007.299,3252087.3848,3308703.0758,3358998.9115,3405650.8977,3446685.2387,3486650.2957,3522397.9744,3551643.7956,3577306.0947,3594353.7703,3611354.9976,3627318.5227,3625460.1573,3623919.6763,3620632.4924,3613727.262,3610664.7545,3600680.8351,3589282.417,3579166.2346,3567903.2603,3551505.1544,3537523.4892,3528375.0425,3516290.0528,3504451.5347,3487315.8871,3468154.6446,3439376.5063,3408710.8543
1,148,"Chad",640942.018,652263.761,663577.362,675583.009,687654.587,698442.005,707651.685,715250.746,721935.281,729079.453,745490.001,694643.797,711126.393,807177.125,832129.498,802421.79,818544.662,860719.126,898835.246,935917.736,970644.497,984635.785,1057479.733,1096448.577,1084129.124,1121983.883,1211873.565,1250036.718,1286357.0729,1325984.0054,1372793.399,1408787.7727,1445988.382,1491097.9623,1569430.247,1652431.1336,1705093.7911,1758975.0461,1805746.2592,1871162.4562,1927249.1085,1985276.1558,2052464.2373,2116698.0737,2196943.2658,2267110.5487,2315869.7484,2389321.4193,2461666.081,2544593.9583,2610961.0936,2683987.4556,2757728.0084,2826699.7717,2896109.1288,2967583.9472,3040635.6652,3114019.9398,3187762.046,3261115.8209,3335675.6836
1,152,"Chile",1282125.5103,1300185.0502,1319391.7833,1339321.4361,1360027.5479,1380005.3376,1400253.3097,1419757.6757,1439067.8449,1458774.6008,1479936.5316,1502558.3231,1526656.009,1551757.5089,1577850.5052,1604721.3709,1632584.7823,1661437.4564,1691229.0938,1721802.3282,1752527.0682,1783255.8907,1813645.3644,1843695.8056,1872808.5302,1900615.4564,1926701.1452,1950538.9065,1972047.8187,1991097.5428,2009163.0304,2024730.6788,2038738.8466,2051820.4509,2063825.545,2074853.623,2084792.0705,2093086.2828,2100680.2817,2107765.8021,2113891.4085,2118719.9169,2122630.5758,2125208.6972,2127247.5467,2130663.9937,2133548.5059,2148649.4638,2178382.6642,2213026.2568,2248796.1857,2266714.4181,2288899.1716,2284645.2644,2280103.3422,2276341.4662,2273503.6175,2272335.7659,2272204.2867,2272882.2893,2275144.8858
1,156,"China",119964215.6061,122952802.6467,126106878.233,130003275.4516,133757081.6398,137673100.262,142118316.8843,146479567.4462,151804936.1384,156286290.9074,160192382.1377,163987474.7332,167491452.8449,172878377.0522,178882944.968,183580545.2465,188207213.39,192516198.948,198300462.5366,205936969.0682,212793527.7162,219618240.9684,225693083.15,231465956.4647,238040585.882,243948618.0231,249237966.4125,253698942.7993,257419546.4384,260636234.5797,263383641.5966,264894996.3908,266444516.022,266855554.0671,267106602.7044,267346611.0744,267744369.0093,269010037.6561,270013951.2875,271287558.1698,274410236.8932,278062138.3555,281500977.6927,281193300.848,277840827.6749,275727629.928,273708438.737,270838468.1709,268098491.1227,263326482.4492,258602366.3815,253667952.8595,248776471.1071,244042887.5099,239428212.0063,235471386.6437,232667237.6833,229975325.4245,227878557.1718,225733666.7479,223161664.0085
1,158,"China, Taiwan Province of China",2076892.638,2133914.2288,2194187.2634,2257227.722,2323824.5023,2392749.3558,2467676.0162,2545885.5771,2626957.9122,2710713.8507,2796735.8642,2849434.9309,2901885.7754,2953569.672,3003527.4241,3051191.9478,3096622.6892,3139359.5807,3179886.8768,3218914.0399,3256945.3019,3296023.7691,3335741.8636,3373980.4966,3409972.108,3443028.5278,3472360.1153,3496960.0607,3515667.2984,3527257.0499,3530457.4789,3518984.6812,3507303.6897,3488664.9427,3465032.2576,3438420.7244,3410996.0184,3384635.7711,3359273.8404,3334235.4731,3308887.5081,3282559.0373,3251701.7104,3218423.3668,3184043.3388,3149053.7236,3114124.3071,3079717.1316,3046436.0874,3014629.5645,2984917.5306,2957683.3416,2933165.4517,2909211.8129,2883842.0248,2854795.6959,2819839.129,2777489.4758,2729000.3122,2676084.0816,2620674.6474
1,170,"Colombia",2380622.3777,2455995.6712,2530647.6291,2611144.8347,2688096.5134,2768679.3302,2852534.8258,2936905.3738,3032453.7759,3131889.2163,3236528.9998,3348293.9623,3461279.9022,3578887.3877,3702560.9389,3827249.8352,3949772.4631,4072145.0572,4194759.8028,4318760.7455,4441424.4858,4563786.6516,4676450.6955,4790273.5879,4901293.8995,5012651.2572,5117602.6148,5221259.3667,5323582.0889,5423859.0126,5517220.4191,5607290.1799,5695491.8486,5781080.0283,5860849.0774,5938831.809,6040066.381,6141048.6004,6237181.0421,6327523.4136,6417196.275,6504995.1514,6587224.7377,6664140.734,6736344.7257,6804991.065,6875551.5567,6968287.9499,7131440.0208,7313438.7856,7476690.2754,7603943.9218,7722740.3198,7758134.8019,7787990.7168,7814814.8768,7840331.2886,7864039.8302,7884298.9296,7897140.2119,7901624.2314
1,174,"Comoros",35008.2224,35789.0509,36643.3918,37581.8215,38588.2243,39683.1402,40850.9846,42132.0841,43479.7434,44898.9543,46394.3967,47466.41,48401.3311,49155.9465,49954.1966,50808.821,51713.869,52665.0155,53651.8437,54675.4747,55741.3337,56710.3029,57553.0422,58298.7122,58975.2406,59698.9661,60481.598,62185.5499,64016.6646,66006.5512,67402.6205,68524.0733,69522.7923,70427.4087,72401.4557,74756.6589,77279.3324,79888.7832,82554.6275,85232.256,87935.2043,90651.5822,93427.5045,96256.3966,99179.687,102184.0751,105306.7536,108528.265,111501.3516,114433.3316,117347.6064,120444.3018,123462.1773,126321.4754,129083.5531,131794.7165,134437.4237,136996.6375,139417.6706,141728.9928,143976.6484
1,175,"Mayotte",3676.5491,3771.304,3877.9369,3995.6002,4127.9885,4273.451,4428.8317,4594.281,4789.1307,5044.6276,5377.2159,5757.764,6164.9575,6603.2019,7058.2035,7558.2302,8132.6426,8804.0632,9542.6875,10324.4783,11145.4642,11994.7168,12904.6011,13877.7742,14906.4383,15974.7378,17076.2571,18165.7997,19147.4337,20012.102,20833.8287,21672.7924,22445.3076,23244.8124,24071.7059,24519.836,25158.31,25976.443,26588.1677,27315.4046,28044.1323,28751.7171,29449.495,30221.0956,31362.9701,32740.1523,34165.1535,35601.5931,36971.7507,38329.5387,39711.2297,40837.141,41965.8005,42883.5575,43865.0863,44906.5546,46004.0313,47157.5475,48349.6862,49580.7954,50860.8734
1,178,"Congo",177115.4038,181779.9227,186656.4343,191716.4941,197121.2734,202658.2051,206802.3691,211006.121,215178.63,219410.109,223832.5579,228492.5399,233460.411,238682.7252,244438.3808,253279.9067,262489.6031,271968.7728,281571.4098,291447.1402,302226.4213,312804.4559,324067.8394,334938.0981,348507.1381,360409.2015,373097.5793,385273.1217,391787.7616,406043.568,419077.7296,451729.9598,465164.0424,474863.8677,495062.9492,516019.899,537635.7706,558576.5986,578522.0582,591391.33,624688.4451,640637.6822,654702.2843,660964.7543,667387.8777,674205.6582,681153.6522,689316.5368,698352.2398,707883.3334,718002.9744,729323.4848,741501.9207,754702.8372,768566.9485,782829.5499,797622.4088,813434.3108,829957.2509,847390.3548,865793.3551
1,180,"Democratic Republic of the Congo",3337301.6423,3416747.5892,3484704.6826,3557153.676,3632559.3479,3708528.6126,3784466.1184,3854970.3537,3928981.142,4093386.0622,4236306.5438,4339616.7599,4440429.4591,4545106.2168,4653015.1677,4791633.7307,4904370.6316,5030842.3486,5165966.739,5310878.617,5460312.066,5646389.1579,5808131.6448,5936821.564,6151943.3027,6664361.6457,6750807.5527,6689220.2523,6700695.9553,6863496.174,7033476.0383,7213922.0836,7423112.0768,7627140.5197,7812274.991,8038794.48,8280877.3248,8540489.723,8736372.2651,8929679.2492,9120980.006,9340941.334,9576305.3685,9792770.6793,10049501.867,10292601.994,10555040.6103,10855901.1268,11110371.2177,11326652.7929,11546506.0437,11818413.4509,12083742.0072,12370308.9924,12667606.0731,12978294.6843,13304887.0593,13648711.6275,14006742.5956,14377540.3233,14758832.6787
1,184,"Cook Islands",2340.0307,2372.3913,2387.3303,2325.5899,2251.0027,2154.4477,2055.087,1942.2913,1960.9299,1975.0309,1993.0026,1991.4687,1977.2489,1967.0449,1950.678,1938.5941,1906.9842,1910.9481,1958.0558,2005.6124,2045.4007,2081.993,2105.6362,2133.2342,2154.0609,2165.7512,2164.6483,2156.2265,2099.7411,2033.368,1960.0063,1884.731,1799.5405,1818.6951,1835.8414,1845.669,1854.087,1859.0862,1915.9432,1977.8387,2038.5889,2097.7976,2143.232,2102.3364,2061.8994,2018.0344,1971.1566,1925.5226,1888.0725,1855.1596,1820.7787,1800.9374,1780.2272,1765.588,1751.5246,1739.2688,1735.6808,1732.7521,1739.8099,1744.7656,1758.0623
1,188,"Costa Rica",231381.9192,239853.1614,248815.1314,258268.1418,267167.8272,276460.6299,286044.501,295980,306307.4244,317002.4664,328044.1147,339328.4266,350825.9428,362519.6327,374207.7768,385917.8529,397533.7428,408978.5512,420193.9654,431115.476,442440.2836,454186.3174,466361.8181,478857.4515,491379.3723,504135.9767,516906.8785,529675.4008,542354.6423,554726.2714,566721.8821,578299.5228,589091.2751,599202.9017,608869.0408,618240.1848,627181.6245,635573.8826,643295.3668,650355.6669,656781.662,662570.9953,662481.7213,661817.924,660781.6547,659513.2052,658120.8142,656484.9362,654637.0944,653255.4492,652141.5143,651075.9008,650058.6983,649554.2615,649354.1194,649154.6558,648962.4178,648619.4433,648158.7905,647659.213,647045.6014
1,191,"Croatia",761986.6232,762316.299,761103.032,760408.1655,759995.4703,759824.4031,759679.6017,759594.3796,760335.6969,761087.7046,761956.2232,762652.388,763999.5789,765708.1015,767392.1802,770266.3168,774226.1274,777578.2637,780174.7213,782082.8141,782645.9682,782856.657,770727.0422,761853.5123,769895.9495,779620.8409,771706.7711,759617.5319,748003.9404,735739.0402,722285.4651,709303.3878,695170.093,680015.2755,666018.4108,651691.4966,637217.3986,622840.5555,609200.5768,595597.8657,581759.0025,567479.8362,552030.723,536852.8636,522490.6423,508646.2481,494385.1377,480493.8648,467569.5631,455871.4889,445334.287,436304.2734,427545.7372,420799.723,414216.0336,407802.0504,401722.4069,395391.1381,389134.8119,383023.9801,376815.002
1,192,"Cuba",1381206.4078,1398713.3418,1412692.721,1426916.0338,1441599.7742,1457181.5099,1473523.7382,1490665.0429,1509048.1772,1528862.0466,1550216.1212,1573347.0409,1606731.5546,1642031.4558,1678745.0932,1715969.2591,1753441.3666,1790250.6349,1825125.901,1857409.6488,1886824.8181,1913296.2175,1935793.2637,1954396.0023,1968324.4589,1975941.542,1978905.9111,1977933.2669,1974872.9137,1968419.1398,1959105.7444,1947753.745,1936073.1346,1924228.4076,1913208.473,1902744.0865,1892456.0831,1880713.8135,1868958.2599,1856541.9487,1840866.4694,1819860.8785,1792823.6407,1759274.5455,1723041.9346,1684544.8369,1647192.2179,1609979.2328,1574178.7817,1539455.2916,1506885.1138,1475540.3625,1441049.2505,1407527.444,1379937.0118,1357800.3537,1338998.2455,1322846.175,1312568.6996,1307319.7189,1303669.3736
1,196,"Cyprus",94024.8492,95064.9198,96154.3618,97221.0364,98057.8746,97433.9089,97693.3103,99130.2301,100595.2143,102103.326,103645.2633,105201.4837,106758.6189,108254.4391,109662.0625,111011.1939,112306.8664,113550.1506,114760.4023,115955.1718,117146.5226,118333.603,119507.1901,120866.7896,122757.5376,124566.6938,126316.9648,128056.4648,129836.0155,131685.1268,133644.9348,135737.7592,137978.1351,140307.5004,142766.5945,145330.7646,147985.4931,150701.0182,153471.7839,156305.4615,159227.7704,162262.7589,163665.3739,164845.0761,165925.5167,166938.1725,167847.0876,168623.6632,169223.2901,169629.1878,169866.5376,169637.4777,169109.6334,168939.6455,168638.3981,168184.891,167539.9633,166685.6758,165618.5387,164357.161,162932.363
1,203,"Czech Republic",1735890.0415,1743552.866,1751992.0862,1758046.8458,1762963.6047,1767564.3873,1773671.8724,1780616.5219,1786791.4956,1790912.1773,1791426.3662,1770447.3775,1751005.9465,1734648.1783,1723293.1733,1713560.6689,1703589.1188,1693507.3708,1683487.3608,1673662.0526,1662355.1171,1648385.9642,1633971.4894,1619548.517,1602330.8124,1586659.2068,1571200.7448,1544525.7129,1515582.161,1491817.0254,1470064.0284,1445571.0564,1421127.6773,1398866.5666,1379411.577,1361391.7635,1342957.9697,1324567.5858,1308185.0957,1296238.5764,1287958.7474,1278159.7814,1272950.8522,1265323.8904,1250796.3857,1233028.6682,1216575.0883,1200745.9239,1184820.0218,1169120.9944,1151910.5527,1134232.266,1114902.4262,1092198.9246,1066246.453,1037379.8494,1008844.014,982985.2449,960753.291,941653.195,925756.8037
1,204,"Benin",555027.3393,564068.4398,573669.4212,583983.5317,594975.7057,606646.2743,619477.7724,633605.1572,648867.1911,665316.5076,679142.3218,693749.5841,709169.0031,725238.4265,742070.5001,759648.31,777803.8799,796766.689,816428.7491,836602.0791,857854.7053,879549.0283,901929.9822,924797.2673,998923.0718,996381.9743,1006812.7015,1027175.6317,1053563.5075,1082637.208,1115082.1299,1146937.204,1184760.3285,1223246.0159,1262765.7351,1303086.1743,1355253.8514,1391927.6153,1433977.285,1478076.2116,1523961.537,1570092.9506,1616702.8223,1662738.9681,1709181.7028,1759708.2465,1809727.1681,1860396.3025,1912301.73,1964863.4474,2018915.9942,2071855.8933,2124996.4029,2177860.7801,2231494.1451,2285749.0497,2339645.8269,2393994.7316,2447963.7241,2501760.4526,2554720.7834
1,208,"Denmark",792793.6482,794416.317,796161.5758,800234.9579,803251.3726,805997.8975,809655.8232,813528.7336,817834.8234,822177.8118,826771.5608,831215.7242,836215.6879,840837.067,846771.0956,851800.8213,857463.5363,863475.6691,867619.5843,870811.6992,873721.0946,876769.3806,880770.1727,881329.7563,879345.9642,874999.6003,869871.9118,863621.4375,857695.3708,853157.3301,849286.2512,845315.4359,841144.2088,836262.9268,830552.0449,825379.4168,820238.0094,814343.409,808880.3587,803850.0807,799602.1547,795128.6162,790460.2968,785955.2761,780130.9428,774843.4511,769138.7067,762552.5856,758615.2672,757007.3391,756917.4098,756927.5587,755678.2136,754501.6328,754284.8681,754453.8435,754379.8921,755955.5287,758193.1864,760193.8985,762495.7784
