Country letter code,ISO code,Country,In union,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
NA,4,Afghanistan,FALSE,273570,279014,287104,296815,311382,325574,337588,349130,359324,367322,372867,371105,366564,360703,355392,352161,350927,353256,360221,373114,392513,422088,459909,502046,543613,581730,610845,635628,659361,686209,718916,766731,819276,873117,924669,972010,1000253,1028146,1060368,1102150,1156585,1231875,1317101,1407681,1496981,1580485,1647559,1708182,1765477,1823675,1884617,1939301,1997114,2054170,2103247,2140156,2162444,2171166,2173251,2179090,2194785,NA,NA,NA,NA,NA
NA,8,Albania,FALSE,95106,99847,104510,109088,113608,118033,122084,126094,129809,132836,134977,136258,136570,136370,136355,136918,138057,139727,141461,142593,142684,140574,138295,136214,134730,134041,132122,130899,130646,131531,133503,135172,137653,140356,142479,143510,139224,134239,129424,125488,122701,117576,114253,112829,112259,111100,108439,103431,96897,90267,84530,79381,74890,71327,68880,67601,67227,68247,70135,71988,73206,NA,NA,NA,NA,NA
NA,12,Algeria,FALSE,606951,630552,647852,661524,676376,695427,713918,736414,767995,800572,832912,862869,893553,925408,959540,996689,1035281,1076461,1120098,1166165,1214616,1265008,1317603,1371390,1425203,1478163,1527098,1576559,1625043,1670321,1710707,1747304,1775912,1796994,1811828,1820892,1824413,1822804,1814045,1786561,1747246,1691697,1629168,1563691,1502559,1451789,1411361,1382054,1368196,1375557,1407221,1466014,1546397,1642457,1744796,1845904,1943608,2040452,2128052,2194560,2232958,NA,NA,NA,NA,NA
NA,24,Angola,FALSE,243599,252028,257545,261321,265574,271737,277990,286281,296145,306785,317813,328340,340166,352970,366577,381036,394402,408539,423835,440852,459937,479257,501651,525711,549539,572163,590932,608960,627329,647741,671272,695779,723976,754792,786705,818809,848587,879458,911455,944885,980129,1015090,1052533,1092714,1136208,1183503,1234100,1287301,1344264,1404935,1469027,1534901,1604607,1676285,1747088,1815254,1879625,1941545,2002102,2063383,2126811,NA,NA,NA,NA,NA
NA,660,Anguilla,FALSE,365,366,361,355,349,347,345,343,339,337,337,336,340,348,358,367,374,371,365,357,355,365,379,393,407,416,422,430,438,450,464,482,494,504,514,528,543,563,583,593,589,575,546,512,481,463,452,454,461,471,477,483,483,484,484,485,484,483,480,478,474,NA,NA,NA,NA,NA
NA,28,Antigua and Barbuda,FALSE,3841,3927,3981,4007,4014,4021,4021,4014,4002,3988,3975,3983,3979,3961,3926,3867,3802,3670,3461,3197,2929,2818,2744,2717,2752,2857,2987,3141,3288,3397,3473,3683,3829,3885,3873,3843,3887,3954,4025,4089,4128,4152,4154,4142,4127,4111,4097,4087,4072,4055,4030,4002,3968,3933,3900,3871,3851,3837,3828,3821,3818,NA,NA,NA,NA,NA
NA,32,Argentina,FALSE,947304,961860,974375,985004,994153,1002085,1007130,1011326,1015078,1019006,1023698,1030235,1039683,1052028,1067241,1085552,1109557,1133973,1161097,1194420,1235174,1279297,1332008,1385730,1428661,1453989,1462965,1454717,1436240,1419276,1411191,1411728,1419233,1431652,1444752,1455623,1464741,1473892,1481766,1486581,1487487,1486916,1482030,1475636,1472267,1474568,1482255,1495854,1512855,1528986,1541614,1552464,1560033,1565608,1571554,1579237,1589112,1600424,1612087,1622299,1629933,NA,NA,NA,NA,NA
NA,51,Armenia,FALSE,109213,119486,129469,138456,145933,151701,157144,160830,162033,160648,157278,152681,146844,140563,135164,131565,129044,127561,126180,124152,121731,120450,119798,119781,120415,121719,124515,127591,130790,133909,136739,139146,141313,142890,143339,142287,139444,135222,129823,123612,116921,109437,101521,93633,86670,81312,77384,75154,74468,74833,75879,77570,79979,82788,85531,87866,89617,90837,91500,91623,91230,NA,NA,NA,NA,NA
NA,36,Australia,FALSE,519093,531617,545730,558417,567473,573341,581487,590058,597980,603752,606765,609129,607444,604033,602598,605222,612308,624639,638051,646700,647351,643066,631057,615057,601429,594143,590039,592216,599246,607336,613816,626907,636346,642150,646537,651739,669638,684202,692881,695089,692650,699604,705093,707577,706526,702895,704288,706077,709324,715414,725026,739483,758180,778723,797495,812278,826411,836484,843665,850309,857814,NA,NA,NA,NA,NA
NA,40,Austria,FALSE,220971,226767,235523,245892,256212,265378,273888,281287,287435,292288,295742,297644,297950,296455,292912,287266,279904,270506,259743,248746,238416,232023,225887,220481,216581,214792,214098,216287,220141,223685,225729,229838,231642,231693,231457,231942,233930,236746,239439,240602,239519,239049,235835,230305,223683,217396,212865,209584,207179,204949,202503,201066,199675,198306,197081,196136,196609,197234,197962,198814,199839,NA,NA,NA,NA,NA
NA,31,Azerbaijan,FALSE,207189,223448,239138,254531,270186,286174,301683,317159,331228,341852,347873,348447,344808,338179,330422,322700,311712,301992,294797,290276,287811,287769,288893,291324,295303,301022,308766,317953,328671,340878,354194,369358,385059,400020,412563,421455,425276,425176,420801,412222,400101,384660,366413,346760,328064,311870,297891,287219,279628,274577,271829,272392,274902,279824,287881,299184,313467,330862,348853,363559,372537,NA,NA,NA,NA,NA
NA,44,Bahamas,FALSE,7450,7880,8189,8413,8636,8913,9583,10348,11096,11670,11994,12130,12038,11825,11654,11618,11640,11831,12102,12311,12372,12374,12212,11986,11867,11945,11981,12248,12669,13079,13388,13555,13667,13880,14220,14567,14757,14921,15165,15494,15816,15868,15805,15600,15256,14790,14281,13656,13013,12501,12210,12182,12382,12725,13058,13286,13483,13595,13633,13639,13638,NA,NA,NA,NA,NA
NA,48,Bahrain,FALSE,7241,7986,8810,9583,10232,10731,11424,12045,12620,13168,13655,13532,13169,12676,12200,11876,12885,13821,14538,14974,15224,16105,16770,17107,17223,17371,18652,20060,21249,22034,22498,24172,25418,26220,26769,27303,29578,31493,32851,33512,33536,34511,35035,35056,34724,34361,35337,36174,37151,38129,38863,41390,43199,44359,45035,45449,46986,48235,49237,49883,50131,NA,NA,NA,NA,NA
NA,50,Bangladesh,FALSE,835341,839164,849655,868980,896391,963008,1058773,1163786,1274895,1388669,1502402,1605075,1709310,1812915,1913091,2008792,2092549,2169164,2244880,2331342,2436409,2550157,2684635,2833981,2986919,3136025,3281655,3422335,3557882,3690395,3821321,3945707,4066872,4184102,4295761,4401431,4494919,4580163,4661869,4745554,4835862,4932228,5030118,5129162,5224029,5317400,5408664,5497075,5579052,5648586,5703167,5744734,5767762,5778581,5787830,5803423,5827037,5854332,5885087,5916828,5948455,NA,NA,NA,NA,NA
NA,52,Barbados,FALSE,12645,12897,13199,13593,14027,14387,14376,14264,14102,13921,13725,13571,13267,12905,12603,12423,12295,12306,12375,12357,12180,11740,11166,10562,10066,9748,9570,9539,9601,9670,9700,9727,9671,9554,9428,9334,9268,9258,9286,9309,9297,9239,9135,9015,8917,8860,8822,8806,8814,8824,8822,8799,8751,8697,8652,8624,8596,8569,8548,8527,8505,NA,NA,NA,NA,NA
NA,112,Belarus,FALSE,342742,358005,372434,384628,392865,396646,397433,395302,390985,384559,376602,367770,356311,344686,335601,330009,324100,322788,325886,331004,335595,336790,336617,336570,338458,342902,347171,352439,358414,364147,368663,370419,370938,369581,365140,356968,346774,332666,315844,298506,282010,266263,251505,237920,226055,216552,209821,206169,205255,206396,209077,213542,219403,226276,233686,241202,248698,256115,262802,267891,270862,NA,NA,NA,NA,NA
NA,56,Belgium,FALSE,324449,327934,333038,339266,345621,351358,356700,361859,366051,368204,367722,364369,358350,350561,342456,335006,328833,323358,318246,313019,307519,302794,297696,292481,287796,284202,282725,282678,283590,284777,285884,289828,292711,294481,295742,297191,301620,306289,310369,312788,313108,314022,312624,309481,305682,302328,301283,301176,301964,303517,305731,309250,313744,318480,322426,325003,327216,327954,327643,327111,326907,NA,NA,NA,NA,NA
NA,84,Belize,FALSE,5152,5364,5595,5841,6087,6322,6291,6334,6499,6773,7088,7329,7476,7565,7657,7791,7874,8027,8213,8387,8532,8513,8499,8544,8719,9054,9533,10053,10556,10956,11226,11532,11757,11944,12162,12454,12870,13321,13773,14193,14575,15032,15444,15813,16136,16413,16676,16913,17096,17192,17185,17143,17009,16829,16687,16635,16725,16912,17167,17441,17699,NA,NA,NA,NA,NA
NA,204,Benin,FALSE,67416,68742,70500,72613,74960,77474,79828,82414,85180,88077,93214,98249,103607,109264,115207,121453,127613,134150,141134,148693,156937,165727,175166,185044,195129,205320,215425,225946,236917,248420,260545,272967,286070,299808,314122,328972,343813,359457,375824,392768,410181,427145,444807,460605,476694,493044,508979,525160,541692,558730,576353,594077,612442,631280,650301,669287,687704,706253,724794,743136,761160,NA,NA,NA,NA,NA
NA,64,Bhutan,FALSE,11483,11745,12136,12618,13128,13636,14150,14683,15233,15809,16413,16998,17624,18298,19022,19793,20619,21491,22325,23021,23520,23413,23144,22874,22751,22872,23431,24182,25099,26164,27331,28466,29741,31054,32208,33055,33718,34018,34038,33945,33841,33695,33549,33389,33175,32890,32614,32278,31940,31686,31562,31549,31693,31910,32078,32115,32068,31891,31642,31430,31323,NA,NA,NA,NA,NA
NA,68,Bolivia (Plurinational State of),FALSE,204677,209423,213061,216039,219195,223094,226378,230635,235469,240719,246330,250783,255853,261461,267503,273974,279432,285320,291749,298885,306836,314572,322970,331818,340763,349580,357126,364539,371763,378733,385457,390633,395605,400544,405703,411276,416428,421878,427693,433915,440541,446964,453758,460577,467020,472773,477674,481775,485257,488421,491438,493949,496421,498758,500779,502419,503798,504814,505826,507380,509783,NA,NA,NA,NA,NA
NA,70,Bosnia and Herzegovina,FALSE,181755,183448,183689,183271,183355,184527,185250,187525,190562,192876,193479,192296,189676,185841,182380,180198,177384,176016,175198,173405,169743,163580,155490,146650,138634,132353,129746,128786,129125,130217,131616,132629,134016,135345,135958,135456,134065,131326,127797,124392,121624,118981,117374,116455,115089,112567,108102,102008,95229,89323,85248,82785,82140,82667,83230,83116,82523,81414,80020,78782,77966,NA,NA,NA,NA,NA
NA,72,Botswana,FALSE,36398,38057,39383,40479,41556,42756,44049,45382,46735,48102,49483,50880,52391,54016,55763,57652,59609,61735,64036,66519,69187,72231,75325,78446,81571,84643,87786,90986,93960,96315,97843,98795,99002,98695,98337,98241,98185,98365,98688,99011,99256,99313,99401,99481,99517,99516,99438,99403,99451,99669,100134,101065,102157,103464,105067,106982,109279,111897,114553,116814,118412,NA,NA,NA,NA,NA
NA,76,Brazil,FALSE,4456133,4595636,4723058,4845941,4976756,5121920,5277290,5444892,5613656,5765821,5890433,5982894,6053340,6105610,6148553,6189672,6225768,6261408,6303173,6360852,6440738,6549173,6675280,6815165,6961170,7106009,7245234,7384214,7510389,7605815,7660005,7668180,7638586,7581247,7514097,7450204,7395610,7339517,7288609,7250470,7228159,7223710,7238965,7260576,7266893,7244224,7194742,7120902,7027697,6925163,6821188,6721436,6616799,6516203,6432260,6372137,6340126,6334103,6343911,6352371,6348299,NA,NA,NA,NA,NA
NA,100,Bulgaria,FALSE,281237,278791,276606,274373,271633,268294,264599,261188,258478,256629,255442,254019,252816,252082,252065,252859,255192,258297,261985,265653,268602,268719,268220,267018,264735,261142,256825,250635,243516,237147,232628,229068,227687,227427,226208,222570,216075,207545,197523,187174,177370,167520,157752,148810,141575,136625,133750,133219,134667,137368,140739,144441,148932,153518,157189,159306,159605,158107,155477,152828,150855,NA,NA,NA,NA,NA
NA,854,Burkina Faso,FALSE,132668,134925,137767,141078,144655,148379,152942,157857,163277,169418,176396,182395,189480,197416,205813,214480,221931,229787,238302,247913,258923,269781,282108,295669,310020,324869,338341,352613,367491,382703,398114,411683,425705,440420,456192,473266,489502,507338,526734,547553,569670,590509,613304,637986,664354,692239,720327,749841,781134,814601,850284,886283,924609,964553,1004805,1044381,1081730,1118391,1154797,1191663,1229341,NA,NA,NA,NA,NA
NA,108,Burundi,FALSE,151853,155707,158824,161776,165284,169648,173413,177018,180149,182605,185132,187053,189434,192019,194527,196898,199218,201414,203939,207705,213318,218950,228105,240026,253257,266733,276692,286994,298594,312594,329542,346080,364078,382711,400596,416718,432366,446394,458354,468072,475552,478485,480145,481657,484602,490135,498073,508468,521633,537967,557594,579971,606080,634633,663633,691801,719088,745419,771022,796495,822110,NA,NA,NA,NA,NA
NA,132,Cabo Verde,FALSE,14450,15082,15323,15409,15656,16225,16831,17803,18989,20090,20875,20870,20494,19873,19219,18666,17931,17339,16915,16671,16615,16676,16907,17309,17873,18588,19390,20330,21364,22441,23508,24417,25308,26137,26826,27314,27186,26968,26778,26684,26673,26600,26475,26314,26143,25973,25722,25466,25226,25027,24876,24698,24581,24513,24463,24407,24312,24206,24114,24069,24088,NA,NA,NA,NA,NA
NA,116,Cambodia,FALSE,341087,350799,357660,361753,364121,365614,361225,356201,351465,347574,345099,349388,353588,357970,363431,369940,371645,378036,385327,387740,382794,375323,359236,342918,339530,356467,388530,449588,533320,619439,688553,723104,726725,706077,679706,663589,649005,648619,661820,676982,683857,689595,685219,673421,659830,648372,637826,627645,619436,615200,616057,621593,632611,647505,663392,678291,692171,704885,716455,727102,736829,NA,NA,NA,NA,NA
NA,120,Cameroon,FALSE,173801,177639,181693,186088,191073,196825,202735,211751,221642,232131,243071,253936,265401,277461,290168,303581,316881,331185,346324,362102,378475,394953,412193,430349,449760,470646,492271,515605,540141,565066,589823,613364,636936,660308,683342,705982,726278,746811,767485,788333,809580,830170,850617,872703,897571,925990,957021,991934,1030012,1070070,1111284,1152666,1195300,1238669,1282142,1325239,1366417,1407279,1447500,1486761,1524915,NA,NA,NA,NA,NA
NA,124,Canada,FALSE,930250,960777,990277,1016050,1037656,1054985,1073662,1090971,1102419,1102825,1090145,1068478,1034413,992539,952137,920085,901424,892324,889697,888801,886947,888660,892328,898030,905840,915319,926607,939551,953044,965718,976675,990720,1001142,1008553,1015378,1023417,1039141,1054357,1065339,1068140,1061557,1065498,1060953,1047713,1028636,1007392,988707,971444,957668,950301,950988,963828,986355,1013542,1037930,1054984,1070076,1078528,1081586,1082525,1083613,NA,NA,NA,NA,NA
NA,140,Central African Republic,FALSE,46843,47947,49182,50540,52018,53619,54835,56137,57523,59001,60579,62239,63960,65648,67214,68626,69676,70809,72099,73627,75444,77483,79665,81914,84158,86363,88669,91006,93292,95459,97473,99179,100900,102576,104146,105591,106305,107164,108135,109165,110199,109727,109938,111173,113554,117090,120082,123948,128601,133834,139469,144851,150360,156087,162209,168822,175323,182443,190031,197822,205670,NA,NA,NA,NA,NA
NA,148,Chad,FALSE,101835,104601,106639,108145,109530,111069,112097,113383,114901,116571,118376,120040,122032,124486,127610,131513,135913,141272,147298,153581,159862,165735,171782,178031,184564,191445,198191,205481,215010,225218,236133,247498,259854,273043,286929,301456,315667,330688,346494,363055,380352,397551,415675,434511,453862,473804,493858,515100,537479,560953,585527,610500,636855,664522,693456,723638,754288,786431,819897,854508,890123,NA,NA,NA,NA,NA
NA,152,Chile,FALSE,456530,469666,480586,489900,498796,508059,517135,525993,534820,543709,552554,560693,568876,576371,581939,584814,584917,582462,578237,573626,569620,565998,563205,561570,561507,563342,567870,574047,581864,591211,601801,613771,626934,639886,650488,657391,661368,661468,658471,653858,648648,643181,637064,630496,623541,616364,610194,603885,597888,592858,589131,587247,586932,587296,586933,585009,582529,578521,573575,568780,564817,NA,NA,NA,NA,NA
NA,156,China,FALSE,42728920,43051165,42421079,41317112,40567154,40698181,41650967,43350735,45623068,48118653,50578001,53123689,55622952,57927973,59763656,60944067,61354137,61125519,60283477,58937565,57206264,54867811,52331511,49798930,47616844,46066539,45450531,45269776,45676335,46832030,48738848,51214825,54553547,58021254,60460804,61172283,60217882,57572853,53814073,49949297,46642813,43810755,41436342,39519877,37960865,36697040,35801191,35336999,35205749,35244491,35342396,35529748,35742874,35988843,36296482,36669501,37095536,37545492,37952544,38217594,38277417,NA,NA,NA,NA,NA
NA,344,"China, Hong Kong Special Administrative Region",FALSE,193401,206303,219628,232586,244671,255690,261685,267595,271872,272734,269793,262112,249916,235561,222549,213201,213046,214147,214962,213983,211045,207990,203615,198620,194313,192092,201025,209422,214949,216379,214762,216325,216602,215700,214212,212886,213183,213162,213445,212807,209806,206611,200329,192049,182588,172400,164012,154044,144121,136086,130950,131050,134404,139710,144664,147749,150854,152016,152093,152840,155328,NA,NA,NA,NA,NA
NA,158,"China, Taiwan Province of China",FALSE,930121,961903,966735,954589,940906,934456,933024,935493,938373,938309,934557,927579,920855,913423,904195,893091,880291,864010,847812,838042,839068,852909,876790,905396,930184,945546,951140,948249,936705,917849,893674,866120,833424,800113,772878,755579,745446,744840,750788,757042,759158,758769,754386,745934,733328,716380,694479,668103,638756,608469,578772,550494,522378,496969,477449,465463,461250,464656,473361,483191,491248,NA,NA,NA,NA,NA
NA,170,Colombia,FALSE,1061206,1093960,1125234,1156202,1188609,1223703,1263064,1302101,1341306,1381181,1421228,1455024,1491597,1525794,1549928,1560260,1557641,1541262,1518974,1503454,1502517,1514895,1540527,1575461,1612471,1646713,1677446,1707186,1734542,1757867,1776267,1790502,1797724,1800366,1802400,1806024,1808755,1813958,1818988,1819516,1813285,1802185,1784231,1763034,1744339,1731504,1724135,1722907,1724995,1725493,1721343,1713598,1701899,1687412,1672338,1658117,1645226,1632587,1620418,1608859,1597938,NA,NA,NA,NA,NA
NA,174,Comoros,FALSE,8200,8523,8826,9119,9427,9764,10122,10511,10914,11308,11680,12047,12395,12741,13101,13493,13877,14303,14772,15281,15831,16403,17023,17691,18420,19218,20057,20954,21884,22815,23718,24557,25373,26159,26902,27603,28229,28813,29375,29946,30545,31142,31777,32423,33107,33823,34547,35322,36145,37016,37935,38898,39898,40933,42004,43110,44225,45371,46515,47603,48594,NA,NA,NA,NA,NA
NA,178,Congo,FALSE,54352,56163,58090,60115,62224,64412,66541,68829,71266,73834,76524,79177,81970,84892,87935,91041,94196,97468,100848,104331,107907,111562,115272,118935,122417,125660,128981,132011,134756,137305,139766,142395,145007,147641,150376,153329,156798,160401,164066,167796,171659,175662,180462,186047,192291,199126,206202,213766,221883,230667,240140,250193,260715,271514,282284,292771,302632,312286,321509,330002,337617,NA,NA,NA,NA,NA
NA,184,Cook Islands,FALSE,875,921,977,1037,1084,1112,1072,1027,993,984,1000,1033,1065,1095,1110,1103,1075,1039,1000,966,937,891,842,794,752,717,688,666,653,655,674,714,770,832,887,927,944,944,930,914,898,875,850,825,798,769,733,695,655,621,592,568,552,541,534,529,529,530,532,537,544,NA,NA,NA,NA,NA
NA,188,Costa Rica,FALSE,77642,81031,85287,90128,95198,100001,104787,109209,113188,116651,119519,121510,123061,124055,124362,123999,123169,121707,120194,119533,120282,122767,126624,131487,136706,141826,147307,152708,157876,162664,166943,170701,173952,176670,178832,180435,181806,182488,182641,182510,182219,181645,181127,180420,179126,177013,174487,171191,167638,164628,162635,161681,161780,162515,163157,163250,163061,162384,161375,160325,159418,NA,NA,NA,NA,NA
NA,384,Cote d'Ivoire,FALSE,111571,117908,124211,130400,136560,142767,150039,157569,165181,175814,186720,198985,211976,225558,239723,254534,271037,288484,306925,326558,347465,370778,395615,421097,445953,469289,491898,513575,534370,554431,573679,588543,604244,621711,641533,663796,686318,711012,738539,769213,802622,837502,874975,914098,953103,988139,1019705,1050023,1079796,1109993,1141040,1171819,1203499,1236817,1272534,1310808,1350550,1393239,1438364,1484729,1531228,NA,NA,NA,NA,NA
NA,191,Croatia,FALSE,182776,181000,178445,175557,172898,170740,168758,167201,165743,163926,161555,159078,156000,152861,150503,149410,149430,150755,152740,154331,154885,153055,151086,149187,147855,147230,146349,145344,144366,143400,142401,141458,140533,139319,137368,134482,130566,125762,120952,117299,115303,114590,115289,116553,116943,115653,112609,108091,103072,99098,97050,96523,97747,99987,101978,102903,102878,101888,100197,98310,96546,NA,NA,NA,NA,NA
NA,192,Cuba,FALSE,292999,295029,290906,285230,285440,295671,313327,341157,374040,403036,422452,434871,436813,431876,426250,423359,420245,419845,419242,413656,400590,380563,354248,325390,300075,282241,271404,267313,268981,274118,280941,288963,299283,309777,317315,319960,319154,312285,301220,289786,280649,275264,272427,271027,269221,265866,261412,256249,250644,245097,239957,236081,232322,229234,227620,227871,230453,235094,240799,245921,249375,NA,NA,NA,NA,NA
NA,203,Czechia,FALSE,377061,366788,354053,340389,328004,318224,310714,306668,304881,303354,301026,299237,296967,295747,298001,305099,317316,333184,351213,368991,384654,396896,407727,415366,417362,412535,401160,382619,360325,339835,324706,315383,310933,310036,310038,309094,309530,309471,307434,301858,292249,279507,262838,245137,230119,220186,215991,216459,220737,227214,234689,243882,254535,265168,273728,278985,281824,280999,277624,273709,270552,NA,NA,NA,NA,NA
NA,408,Democratic People's Republic of Korea,FALSE,473831,518397,612172,730476,831002,887761,909365,887882,844611,815528,821797,861650,928418,1009613,1084030,1137756,1164967,1180455,1180658,1161794,1123765,1071118,995192,911289,842848,803650,791606,810340,848418,885968,910661,926330,930581,927750,926357,931414,940634,954520,970036,981623,986829,987004,980849,970572,960020,951497,944442,939593,935242,928511,917857,904350,887549,869372,852992,840433,831741,826696,824562,823974,824020,NA,NA,NA,NA,NA
NA,180,Democratic Republic of the Congo,FALSE,690187,705517,724487,746324,769831,794370,817878,843377,870126,897423,924992,949044,974053,1000057,1027218,1061012,1093355,1128596,1167300,1210235,1257846,1309349,1366914,1427696,1488539,1547882,1598340,1647723,1697815,1750756,1808146,1866318,1930479,1999816,2073492,2151060,2227007,2309106,2396160,2486682,2580142,2671996,2768393,2870470,2979279,3098380,3222966,3359259,3506106,3661774,3825191,3992739,4168168,4350502,4538502,4730998,4922565,5118988,5317900,5515998,5711239,NA,NA,NA,NA,NA
NA,208,Denmark,FALSE,170437,168457,167595,167696,168486,169808,172191,175401,178836,181691,183496,184548,184527,183674,182443,181100,179926,178505,176703,174319,171248,168034,164252,159883,155072,150084,145785,141347,137082,133699,131786,132310,134199,137054,140451,144199,149946,155687,160621,164100,166011,169371,171338,171590,170468,168585,166914,164984,163075,161563,160641,160948,162245,163716,164134,162834,160863,157279,152846,148939,146434,NA,NA,NA,NA,NA
NA,262,Djibouti,FALSE,6904,7248,7689,8256,8974,9865,11291,12979,14776,16486,17968,18698,19185,19603,20156,20965,22305,23843,25454,27033,28506,29388,30308,31170,31883,32440,33156,33620,34009,34661,35755,37035,38856,40919,42739,44018,44760,44984,44878,44777,44895,45223,45682,46161,46604,46946,47211,47460,47650,47720,47651,47514,47236,46897,46622,46494,46545,46749,47042,47320,47518,NA,NA,NA,NA,NA
NA,212,Dominica,FALSE,3573,3588,3668,3784,3886,3943,4009,4044,4123,4287,4513,4527,4524,4491,4400,4246,4108,3889,3619,3387,3283,3323,3448,3600,3688,3669,3382,3179,3142,3248,3413,3496,3451,3334,3227,3187,3182,3228,3300,3355,3368,3329,3258,3161,3047,2929,2794,2651,2512,2395,2312,2253,2229,2233,2252,2278,2305,2339,2377,2417,2453,NA,NA,NA,NA,NA
NA,214,Dominican Republic,FALSE,191520,200228,208874,217429,225855,234111,241371,248398,255185,261669,267818,272867,277548,282059,286605,291282,294707,298400,302366,306422,310447,313488,316339,319390,323123,327732,332002,337136,342818,348386,353390,357459,360634,363368,366325,369808,372640,376106,379759,382790,384719,385131,384382,383227,382887,384074,385920,389219,393546,398047,402122,405269,407987,410479,413044,415796,418036,420306,422581,424725,426601,NA,NA,NA,NA,NA
NA,218,Ecuador,FALSE,263204,273154,281450,288639,295815,303557,311335,319647,328458,337687,347279,356919,367027,377384,387640,397561,406732,415635,424196,432349,440073,446903,453418,459735,466059,472535,479196,486049,493190,500724,508618,516317,524703,533414,541766,549277,555599,560707,564968,568988,573050,576625,580697,584839,588324,590779,592417,593042,593464,594939,598202,603133,609813,617692,625755,633297,640560,647361,653737,659809,665612,NA,NA,NA,NA,NA
NA,818,Egypt,FALSE,1363922,1390667,1435874,1495169,1557920,1616591,1660216,1703312,1747719,1797543,1853581,1898268,1945797,1995260,2044169,2090992,2122525,2152795,2186100,2228050,2281620,2339971,2410870,2492876,2582332,2676732,2781633,2883597,2985006,3089875,3198641,3307375,3419890,3524295,3602670,3644729,3646449,3618317,3570463,3518991,3475032,3439877,3407428,3384897,3381184,3400074,3424151,3484929,3568249,3651306,3721903,3792081,3839822,3889477,3980001,4131107,4327512,4584363,4864510,5106228,5270447,NA,NA,NA,NA,NA
NA,222,El Salvador,FALSE,154895,159737,164460,168987,173631,178621,182761,186990,191162,195120,198899,202236,205433,208624,212013,215793,219735,223532,227235,230849,234357,237355,240006,242169,243549,244029,244454,244092,243297,242635,242555,243742,245537,248111,251616,256103,261233,266912,272759,278216,282849,285848,288045,289021,288208,285411,280398,273184,264826,257024,250896,245980,242762,240849,239442,238076,236811,235644,234696,234203,234294,NA,NA,NA,NA,NA
NA,226,Equatorial Guinea,FALSE,11378,11252,10919,10455,9978,9585,9294,9080,8995,9101,9427,9991,10853,11845,12752,13406,13694,13754,13704,13729,13953,14430,15014,15719,16573,17582,18955,20392,21724,22798,23593,24622,25343,25745,25979,26244,27381,28422,29234,29862,30489,32310,34084,35577,36745,37772,40380,42853,44946,46644,48143,50994,54020,57037,59842,62330,64993,67526,69904,72169,74365,NA,NA,NA,NA,NA
NA,232,Eritrea,FALSE,58177,59691,61908,64581,67314,69869,72208,74458,76687,79022,81524,84042,86698,89465,92284,95090,97535,100196,102871,105287,107253,105970,105126,105384,107326,111266,117252,124217,132024,140330,148756,157458,165816,173199,178887,182403,182534,181216,179176,177412,176652,175618,175551,176933,180256,185791,193407,202872,213730,225164,236528,247290,257901,268047,277313,285431,292035,297249,301499,305489,309682,NA,NA,NA,NA,NA
NA,233,Estonia,FALSE,45583,46679,47650,48335,48675,48714,48692,48583,48384,48083,47703,47864,47748,47419,47120,47070,47497,48341,49314,49992,50187,49815,48937,47766,46674,45949,46046,46315,46664,46952,47083,47451,47890,48202,48068,47287,45802,43695,41149,38507,36024,33619,31398,29484,28019,27096,26735,26914,27551,28493,29613,30838,32275,33709,34823,35425,35508,35025,34191,33370,32789,NA,NA,NA,NA,NA
NA,231,Ethiopia,FALSE,666270,680768,697771,716192,734836,753106,765617,774224,779337,782945,787567,805530,830267,860573,894916,954396,1017525,1083584,1150873,1219833,1292523,1366928,1448355,1536273,1630470,1732275,1842281,1961309,2086301,2211820,2333862,2435237,2533854,2632961,2739525,2860211,2988067,3134717,3303696,3492947,3696639,3907141,4123076,4339851,4551029,4751638,4935504,5086364,5222827,5344330,5451766,5546718,5626432,5698831,5776573,5867628,5971426,6090029,6217984,6345281,6465370,NA,NA,NA,NA,NA
NA,242,Fiji,FALSE,25588,26625,27801,29010,30107,30998,31231,31476,31744,32112,32626,33004,33174,33027,32594,32060,31767,31541,31444,31525,31806,32316,33074,34051,35139,36201,36949,37753,38495,39029,39287,38729,37741,36557,35455,34558,34535,34916,35571,36247,36700,36297,35760,35192,34759,34563,34439,34473,34692,35101,35678,36262,37022,37867,38633,39206,39433,39465,39352,39183,38998,NA,NA,NA,NA,NA
NA,246,Finland,FALSE,195162,191517,188768,186818,185146,183350,181076,179170,177762,176678,175581,173497,171295,168794,165652,161704,157060,151347,145574,141222,139123,139269,141491,145013,148494,151050,152549,153442,153750,153580,153029,152199,150577,148748,147571,147488,148528,150727,153382,155180,155233,154210,151329,147173,142947,139564,137815,136745,136258,136226,136616,138204,140420,142735,144485,145363,146281,146281,145586,144760,144251,NA,NA,NA,NA,NA
