"iso.country","groupname","iso.group"
688,"UNICEF Regions: Eastern Europe and Central Asia",2034
762,"UNICEF Regions: Eastern Europe and Central Asia",2034
792,"UNICEF Regions: Eastern Europe and Central Asia",2034
795,"UNICEF Regions: Eastern Europe and Central Asia",2034
804,"UNICEF Regions: Eastern Europe and Central Asia",2034
807,"UNICEF Regions: Eastern Europe and Central Asia",2034
860,"UNICEF Regions: Eastern Europe and Central Asia",2034
4,"UNICEF REGIONS",2035
8,"UNICEF REGIONS",2035
12,"UNICEF REGIONS",2035
20,"UNICEF REGIONS",2035
24,"UNICEF REGIONS",2035
28,"UNICEF REGIONS",2035
31,"UNICEF REGIONS",2035
32,"UNICEF REGIONS",2035
36,"UNICEF REGIONS",2035
40,"UNICEF REGIONS",2035
44,"UNICEF REGIONS",2035
48,"UNICEF REGIONS",2035
50,"UNICEF REGIONS",2035
51,"UNICEF REGIONS",2035
52,"UNICEF REGIONS",2035
56,"UNICEF REGIONS",2035
64,"UNICEF REGIONS",2035
68,"UNICEF REGIONS",2035
70,"UNICEF REGIONS",2035
72,"UNICEF REGIONS",2035
76,"UNICEF REGIONS",2035
84,"UNICEF REGIONS",2035
90,"UNICEF REGIONS",2035
92,"UNICEF REGIONS",2035
96,"UNICEF REGIONS",2035
100,"UNICEF REGIONS",2035
104,"UNICEF REGIONS",2035
108,"UNICEF REGIONS",2035
112,"UNICEF REGIONS",2035
116,"UNICEF REGIONS",2035
120,"UNICEF REGIONS",2035
124,"UNICEF REGIONS",2035
132,"UNICEF REGIONS",2035
140,"UNICEF REGIONS",2035
144,"UNICEF REGIONS",2035
148,"UNICEF REGIONS",2035
152,"UNICEF REGIONS",2035
156,"UNICEF REGIONS",2035
170,"UNICEF REGIONS",2035
174,"UNICEF REGIONS",2035
178,"UNICEF REGIONS",2035
180,"UNICEF REGIONS",2035
184,"UNICEF REGIONS",2035
188,"UNICEF REGIONS",2035
191,"UNICEF REGIONS",2035
192,"UNICEF REGIONS",2035
196,"UNICEF REGIONS",2035
203,"UNICEF REGIONS",2035
204,"UNICEF REGIONS",2035
208,"UNICEF REGIONS",2035
212,"UNICEF REGIONS",2035
214,"UNICEF REGIONS",2035
218,"UNICEF REGIONS",2035
222,"UNICEF REGIONS",2035
226,"UNICEF REGIONS",2035
231,"UNICEF REGIONS",2035
232,"UNICEF REGIONS",2035
233,"UNICEF REGIONS",2035
242,"UNICEF REGIONS",2035
246,"UNICEF REGIONS",2035
250,"UNICEF REGIONS",2035
262,"UNICEF REGIONS",2035
266,"UNICEF REGIONS",2035
268,"UNICEF REGIONS",2035
270,"UNICEF REGIONS",2035
275,"UNICEF REGIONS",2035
276,"UNICEF REGIONS",2035
288,"UNICEF REGIONS",2035
296,"UNICEF REGIONS",2035
300,"UNICEF REGIONS",2035
308,"UNICEF REGIONS",2035
320,"UNICEF REGIONS",2035
324,"UNICEF REGIONS",2035
328,"UNICEF REGIONS",2035
332,"UNICEF REGIONS",2035
336,"UNICEF REGIONS",2035
340,"UNICEF REGIONS",2035
348,"UNICEF REGIONS",2035
352,"UNICEF REGIONS",2035
356,"UNICEF REGIONS",2035
360,"UNICEF REGIONS",2035
364,"UNICEF REGIONS",2035
368,"UNICEF REGIONS",2035
372,"UNICEF REGIONS",2035
376,"UNICEF REGIONS",2035
380,"UNICEF REGIONS",2035
384,"UNICEF REGIONS",2035
388,"UNICEF REGIONS",2035
392,"UNICEF REGIONS",2035
398,"UNICEF REGIONS",2035
400,"UNICEF REGIONS",2035
404,"UNICEF REGIONS",2035
408,"UNICEF REGIONS",2035
410,"UNICEF REGIONS",2035
414,"UNICEF REGIONS",2035
417,"UNICEF REGIONS",2035
418,"UNICEF REGIONS",2035
422,"UNICEF REGIONS",2035
426,"UNICEF REGIONS",2035
428,"UNICEF REGIONS",2035
430,"UNICEF REGIONS",2035
434,"UNICEF REGIONS",2035
438,"UNICEF REGIONS",2035
440,"UNICEF REGIONS",2035
442,"UNICEF REGIONS",2035
450,"UNICEF REGIONS",2035
