In union,ISO code,Country,MW_1549_1970,MW_1549_1971,MW_1549_1972,MW_1549_1973,MW_1549_1974,MW_1549_1975,MW_1549_1976,MW_1549_1977,MW_1549_1978,MW_1549_1979,MW_1549_1980,MW_1549_1981,MW_1549_1982,MW_1549_1983,MW_1549_1984,MW_1549_1985,MW_1549_1986,MW_1549_1987,MW_1549_1988,MW_1549_1989,MW_1549_1990,MW_1549_1991,MW_1549_1992,MW_1549_1993,MW_1549_1994,MW_1549_1995,MW_1549_1996,MW_1549_1997,MW_1549_1998,MW_1549_1999,MW_1549_2000,MW_1549_2001,MW_1549_2002,MW_1549_2003,MW_1549_2004,MW_1549_2005,MW_1549_2006,MW_1549_2007,MW_1549_2008,MW_1549_2009,MW_1549_2010,MW_1549_2011,MW_1549_2012,MW_1549_2013,MW_1549_2014,MW_1549_2015,MW_1549_2016,MW_1549_2017,MW_1549_2018,MW_1549_2019,MW_1549_2020,MW_1549_2021,MW_1549_2022,MW_1549_2023,MW_1549_2024,MW_1549_2025,MW_1549_2026,MW_1549_2027,MW_1549_2028,MW_1549_2029,MW_1549_2030,MW_1549_2031,MW_1549_2032,MW_1549_2033,MW_1549_2034,MW_1549_2035,MW_1549_2036,MW_1549_2037,MW_1549_2038,MW_1549_2039,MW_1549_2040,MW_1549_2041,MW_1549_2042,MW_1549_2043,MW_1549_2044,MW_1549_2045,MW_1549_2046,MW_1549_2047,MW_1549_2048,MW_1549_2049,MW_1549_2050,MW_1549_2051,MW_1549_2052,MW_1549_2053,MW_1549_2054,MW_1549_2055,MW_1549_2056,MW_1549_2057,MW_1549_2058,MW_1549_2059,MW_1549_2060,MW_1549_2061,MW_1549_2062,MW_1549_2063,MW_1549_2064,MW_1549_2065,MW_1549_2066,MW_1549_2067,MW_1549_2068,MW_1549_2069,MW_1549_2070,MW_1549_2071,MW_1549_2072,MW_1549_2073,MW_1549_2074,MW_1549_2075,MW_1549_2076,MW_1549_2077,MW_1549_2078,MW_1549_2079,MW_1549_2080,MW_1549_2081,MW_1549_2082,MW_1549_2083,MW_1549_2084,MW_1549_2085,MW_1549_2086,MW_1549_2087,MW_1549_2088,MW_1549_2089,MW_1549_2090,MW_1549_2091,MW_1549_2092,MW_1549_2093,MW_1549_2094,MW_1549_2095,MW_1549_2096,MW_1549_2097,MW_1549_2098,MW_1549_2099,MW_1549_2100
1,499,Montenegro,90092.65,91565.2476,93195.6144,94898.8869,96528.2019,97946.6127,99126.0736,100141.8014,101057.8066,101920.8441,102773.3456,103710.7688,104028.0743,104248.4532,104349.5847,104302.6836,104056.8828,103634.1197,103069.0174,102419.176,101800.1645,101541.8323,101762.0607,102217.7487,102769.6373,103338.6257,103754.9538,103839.8245,103579.6881,103036.9564,102305.052,101562.7493,100877.7622,100057.4524,99087.5799,98139.9496,97218.4928,96297.7297,95267.2297,94097.0675,92856.5758,91864.8273,91052.2795,89998.449,88702.2403,87211.0208,85634.4561,84078.6965,82581.2499,81135.3239,79831.832,78656.6995,79434.2757,81119.3371,80891.7112,79097.4156,77185.4833,75814.5269,74411.0042,72973.6186,71536.1491,70128.0255,68744.4341,67381.5117,66132.544,65005.2321,63945.7602,62951.7653,62124.05,61473.1258,60931.5814,60425.3043,59850.2124,59268.4055,58730.4307,58147.6436,57571.1495,57092.6991,56648.9492,56222.0547,55763.9915,55127.50854,54461.75822,53813.51053,53226.45886,52714.29865,52208.51577,51608.76362,50870.24877,50030.18883,49130.06235,48337.21108,47644.96502,46912.02925,46169.78879,45449.39274,44747.16284,44065.81078,43446.1945,42860.80731,42271.53949,41687.83461,41105.96535,40578.94671,40123.50016,39689.48673,39265.70554,38847.71985,38431.75733,38010.19884,37586.24671,37160.17859,36733.72765,36309.86781,35878.03977,35435.87688,34989.0169,34536.40194,34077.03213,33606.30597,33124.82268,32637.33236,32147.75612,31657.26639,31169.34818,30689.89642,30215.42939,29746.98934,29292.58361,28850.90491,28418.22537
1,500,Montserrat,684.1578,685.3318,691.9187,698.1163,703.6838,713.0376,725.2137,737.5778,753.1826,770.0727,787.4519,804.6547,821.5402,838.4605,852.759,867.4466,881.8707,894.2041,906.7132,915.864,921.894,914.7831,887.5829,852.8264,814.2694,766.6638,711.8903,654.2697,592.886,526.5303,455.1475,407.1508,401.8533,409.5167,412.9328,416.2396,421.5433,428.739,435.9147,441.4678,446.5311,449.4054,444.7657,436.8478,433.1018,427.3681,417.6092,407.0318,397.6597,393.5007,393.0495,391.2777,384.8767,379.7748,379.5449,381.3955,379.969,373.4693,368.8969,369.5473,373.6278,374.2968,371.357,368.2625,366.0006,364.5296,362.331,357.5431,350.9042,345.8379,343.7141,346.8934,350.4041,352.2789,352.8183,352.194,355.6439,363.1879,371.376,378.6114,384.113,384.1640377,385.6500986,386.7547107,382.697262,374.8084148,370.1174474,368.9118673,365.4975935,355.689972,345.5923029,340.0291307,336.5977438,333.7222069,330.2205745,326.7570952,323.0266597,318.342941,313.0127777,307.2973264,301.2157956,294.9434546,290.5591576,288.9263536,288.4265573,288.0446558,287.6336935,287.1244806,286.7287654,286.3259537,285.6545941,285.0465931,284.4290509,283.7415719,282.863998,281.8477726,280.4112109,278.3300447,276.0498316,273.6907297,270.9799238,268.1512231,265.583129,263.0657488,260.6656464,258.3440938,256.0822214,253.9404247,251.887058,250.0135297,248.1061078
1,504,Morocco,2447639.814,2512043.084,2562026.471,2611846.148,2663772.211,2718025.079,2773599.006,2832056.641,2894219.291,2959906.177,3030213.627,3104579.422,3182474.803,3262583.344,3342850.644,3424062.643,3503189.577,3580080.197,3658677.869,3738865.697,3821777.284,3905249.614,3989885.015,4076723.943,4164086.372,4251305.4,4336864.271,4421107.316,4504890.372,4584799.259,4660358.341,4733650.16,4803214.911,4869211.776,4937227.465,5004829.586,5063641.352,5115152.125,5160426.354,5199793.202,5236884.528,5271246.269,5300863.955,5326774.397,5348331.359,5363641.61,5380446.149,5398618.999,5407929.422,5405628.324,5409411.741,5417323.157,5424051.397,5432736.024,5440026.208,5445247.884,5447735.525,5448201.25,5447855.937,5447062.228,5445702.187,5442645.71,5436736.431,5428726.109,5418926.99,5408119.388,5396821.955,5385508.835,5376550.904,5368683.735,5359936.468,5351552.026,5344133.84,5338123.285,5335055.94,5335452.797,5337907.415,5339900.511,5341248.088,5344134.473,5347859.692,5343809.068,5338469.459,5331506.846,5320448.81,5304129.167,5282156.091,5255062.863,5223920.965,5188300.253,5147925.695,5105474.707,5063520.661,5024179.901,4987825.368,4951988.97,4915800.596,4879306.959,4842582.856,4806097.721,4769968.591,4735174.665,4702271.474,4670688.75,4639821.276,4609591.79,4579861.19,4550442.501,4521050.817,4491116.641,4460589.559,4429719.927,4398467.264,4366866.55,4334549.591,4301119.414,4266973.441,4232495.954,4197687.578,4162149.564,4125782.408,4088950.161,4051865.989,4014687.414,3977670.117,3940927.825,3904464.741,3868413.368,3832673.145,3797376.015,3762621.147
1,508,Mozambique,1469854.184,1494624.996,1531472.776,1581049.74,1639022.983,1705086.961,1777537.221,1862419.151,1961053.431,2061231.128,2121925.58,2145923.082,2176466.761,2206643.292,2238333.193,2270956.92,2299776.317,2296878.605,2281002.325,2288160.858,2310165.12,2344054.689,2378471.186,2444756.267,2606737.205,2758168.062,2838403.856,2900617.322,2947649.949,2993885.387,3039117.08,3085340.729,3132597.355,3182001.072,3234109.271,3289938.508,3350050.518,3413445.132,3478993.625,3549349.717,3625931.939,3713287.24,3811355.765,3916819.907,4029826.045,4149380.124,4275254.736,4407888.884,4542350.347,4676562.044,4815825.437,4959205.733,5104738.281,5254900.206,5409206.059,5562660.016,5715831.047,5871567.768,6028857.675,6187254.337,6345669.681,6505683.04,6669478.57,6835152.931,7002945.107,7170029.84,7334235.277,7496053.063,7656536.718,7817036.382,7975573.376,8130756.903,8285272.603,8437068.109,8583992.863,8726770.873,8864734.456,8999923.477,9131631.792,9260691.608,9384943.708,9597862.499,9813769.52,10030286.34,10246595.25,10466063.32,10688583.37,10909225.03,11121177.05,11322961.85,11514832.97,11702901.87,11887086.69,12060613.57,12230303.42,12398533.33,12563175.35,12722538.48,12875539.87,13028169.54,13175528.16,13314250.32,13447286.49,13574602.19,13695307.12,13809985.97,13920060.51,14025066.62,14126504.45,14222781.69,14311066.41,14393629.74,14474749.01,14554891.01,14629336.72,14698198.55,14763748.95,14826361.2,14885357.38,14940643.3,14991755.31,15033718.9,15071505.64,15109476.9,15143091.82,15172671.93,15199956.2,15222639.88,15241979.24,15257499.72,15269779.55
1,512,Oman,100622.2543,102482.6285,104466.3845,106490.1359,109785.8996,114386.9198,119420.3576,125236.1516,131709.935,138684.1063,146051.8514,153914.2666,162368.3214,171281.6733,180472.1397,187659.524,192890.6138,198445.5226,204403.0259,210809.3057,217697.0337,225114.9728,233117.6342,241715.6697,244946.2376,247660.9321,250587.1907,253794.1511,257298.9185,261071.0281,265062.8358,269253.3277,273687.9436,278284.732,288118.3404,298239.8323,308865.2346,319825.8036,330981.3682,342246.526,354248.9344,380076.6699,414790.6436,440795.632,461862.0697,482009.6613,498938.6737,510434.4454,520512.2295,531348.4716,537418.4385,538678.458,556707.924,587787.7982,610743.078,626645.0163,638170.5759,645746.868,650444.8863,653798.4038,656619.1825,659241.5663,661933.102,665219.3711,669609.849,674619.331,679891.0393,685907.1794,693249.9343,701754.4584,710924.0276,721032.8538,731515.6565,741851.2544,753751.5747,767801.9146,783573.0582,800497.6439,817412.484,835939.6008,856588.2931,871446.7436,886212.7506,900354.5966,914635.83,929092.1657,942979.6587,956094.711,967821.8272,977835.7582,986913.1979,995723.925,1003686.684,1009797.824,1014397.213,1018292.781,1021545.957,1024780.605,1028617.882,1033575.351,1040122.188,1047538.164,1056140.967,1067606.184,1077459.188,1083906.562,1090334.842,1096943.246,1103865.402,1111180.25,1118908.221,1127050.176,1135522.591,1144222.513,1153072.496,1161952.499,1170790.402,1179512.386,1188045.161,1196357.243,1204411.689,1212190.716,1219693.634,1226940.639,1233976.28,1240864.624,1247628.59,1254269.374,1260769.8,1267111.265,1273325.352
1,516,Namibia,98245.6761,99937.1492,101722.9372,103476.9375,105248.318,107140.5799,108534.5326,109552.4917,108524.4203,107472.9128,107407.7478,105848.7532,105982.222,108284.2628,110806.6589,113732.4984,117228.8972,121110.5843,125812.3627,137720.2633,149071.2143,153126.9218,156746.8508,160339.2999,163793.4401,167013.4569,170018.6546,172817.4863,175410.9383,177696.5458,179685.503,181402.6128,182811.6137,183852.4445,184715.9863,185676.1107,186800.8281,188114.7775,189686.2024,191467.723,193554.6922,196164.7233,199619.5978,203648.7755,207826.0003,212379.8861,217265.4131,222391.948,227919.3909,233933.5691,240465.0202,247351.0277,254413.8102,262138.4029,270254.811,278311.4779,286397.8513,294481.6628,302788.4688,311338.6598,320116.7881,328989.8757,337804.0841,346481.9355,355190.4535,364592.7411,374589.4462,384573.0003,394531.4131,404276.448,413946.178,423841.0139,433688.5554,443541.6184,453989.6856,466070.5055,479341.4111,492574.31,505362.8705,517914.7511,531542.9182,538813.8172,546635.158,554427.5196,562084.9366,569892.2211,577778.424,585073.7622,591633.883,597847.5725,603372.7453,608203.5673,612989.6545,617305.2853,620673.3899,623118.5518,625146.1187,626978.801,628291.333,629167.6675,628581.6892,626936.5935,626812.2285,628820.0001,631509.3776,634152.9919,636746.4339,639161.7201,641474.0268,643588.1754,645674.4467,647775.4508,649596.4996,651084.9857,652301.0019,653282.1983,654204.6789,654962.1136,655338.1485,655387.7196,655273.6611,654977.9816,654432.4508,653746.5131,652772.6926,651560.9093,650046.9735,648323.6889,646737.3689,645264.4688,643855.81
1,520,Nauru,542.9285,564.2065,585.929,608.969,637.486,670.0815,705.186,774.3045,876.542,980.637,1077.8645,1167.3255,1246.7755,1298.914,1324.199,1341.4375,1362.928,1390.6545,1428.5025,1475.8015,1526.423,1579.5315,1622.7305,1643.7615,1651.836,1661.106,1664.793,1666.5685,1675.3285,1678.5195,1678.3305,1678.1265,1680.362,1678.852,1671.5185,1669.31,1666.2755,1663.1335,1647.3115,1632.8969,1622.4341,1610.0556,1609.5283,1620.0977,1627.2356,1637.1037,1650.9386,1667.2664,1686.4912,1697.3503,1695.2482,1687.941,1671.1467,1645.2633,1627.166,1617.7916,1609.9503,1607.0217,1608.4609,1613.3163,1621.2751,1630.4498,1636.0657,1639.9897,1646.2462,1654.0555,1662.4152,1671.1037,1680.7723,1697.4873,1719.7816,1743.5168,1768.0797,1793.7103,1821.9939,1853.3643,1887.9236,1922.0751,1955.268,1991.935,2030.2018,2066.321302,2105.125704,2142.605074,2178.115342,2214.015151,2247.025164,2273.010156,2292.948905,2307.057714,2316.889542,2324.014591,2328.734146,2334.783761,2342.350746,2350.698689,2362.345626,2378.384236,2395.845497,2410.136479,2421.893514,2429.584473,2440.032421,2455.177891,2472.220043,2491.437933,2510.462649,2528.998343,2547.728053,2566.022371,2579.991524,2594.113872,2607.574648,2617.655653,2624.791719,2631.509963,2637.453209,2640.667186,2643.801611,2647.189447,2649.529945,2648.738063,2647.305419,2646.307796,2644.941061,2643.915954,2643.16594,2642.624197,2642.623601,2643.102753,2643.64947
1,524,Nepal,2475433.618,2523558.139,2566541.615,2611708.813,2657389.827,2703629.529,2750370.363,2800023.554,2853557.84,2908884.973,2966925.131,3026481.857,3086979.408,3150365.725,3214007.482,3276107.749,3337573.746,3396770.801,3456375.976,3523350.203,3600256.861,3686504.533,3790624.321,3891046.242,3978344.704,4064332.876,4146250.61,4229015.228,4311629.555,4395312.747,4479137.414,4563731.615,4646538.533,4733153.25,4819634.002,4905710.773,4991155.324,5076146.588,5163772.283,5254311.389,5346431.399,5423776.773,5482078.569,5537800.959,5602395.085,5685359.617,5763246.283,5818993.713,5875692.948,5999127.88,6175858.934,6332945.005,6416530.948,6433943,6450481.351,6473128.122,6499084.288,6535886.701,6590161.881,6649701.111,6701678.465,6744586.224,6778571.667,6804939.353,6823319.628,6834904.018,6839762.594,6837991.734,6829108.181,6811834.34,6787197.839,6755613.107,6716387.16,6666958.462,6606348.277,6536271.846,6458900.694,6376308.65,6287189.056,6190297.613,6086162.658,6051949.395,6016229.127,5978359.657,5938748.636,5898086.824,5857985.246,5817977.894,5778138.135,5739592.458,5701306.952,5663869.902,5626558.392,5588002.482,5548828.321,5509153.235,5470030.903,5432183.661,5395496.642,5358929.383,5319573.403,5276794.352,5232315.819,5187695.56,5144268.943,5101980.939,5059853.777,5017509.399,4974858.407,4931951.575,4889366.807,4847484.745,4806076.129,4765030.299,4724358.495,4684063.398,4644521.515,4605644.287,4567109.429,4528884.428,4490958.219,4453228.986,4415464.168,4377822.347,4340280.287,4302899.2,4265839.757,4228932.674,4192289.168,4155878.511,4119415.454
1,528,Netherlands,2115070.402,2131756.236,2155566.078,2176387.88,2195463.538,2218231.083,2241796.15,2265159.785,2289324.797,2314980.281,2342246.439,2367970.926,2391757.174,2418416.69,2448323.576,2477506.995,2506027.165,2534552.963,2561459.278,2586114.339,2610587.908,2634941.932,2656682.811,2671659.828,2677273.43,2678168.867,2665311.92,2639927.119,2619443.175,2603301.792,2589595.938,2577258.947,2560536.679,2538016.147,2512294.2,2483339.328,2451206.669,2418564.171,2388619.22,2360307.219,2332438.462,2303381.235,2268115.948,2230842.521,2195040.12,2164139.143,2140439.047,2122634.217,2107317.455,2093531.712,2079149.073,2068572.35,2077039.329,2096441.137,2109629.688,2120093.657,2130041.385,2138016.863,2145130.513,2151293.712,2154887.183,2155892.972,2156330.253,2156945.004,2156611.838,2154419.818,2149987.409,2143790.148,2136758.104,2129056.838,2119702.859,2109420.925,2099484.543,2089469.445,2079948.177,2072070.111,2066907.401,2061947.06,2054585.035,2046398.309,2038179.393,2023295.066,2011008.665,1998991.874,1987425.214,1977654.094,1969189.36,1961539.913,1954104.065,1946744.2,1939684.563,1933526.642,1928872.016,1925387.961,1921348.947,1916774.597,1912373.653,1907973.769,1903726.325,1898824.507,1893325.277,1885443.68,1876856.468,1870855.897,1865510.116,1859374.167,1852535.519,1845156.991,1837689.658,1830238.22,1822809.696,1815348.235,1807788.158,1800421.395,1793444.499,1786967.39,1780801.292,1775226.594,1770097.886,1764988.558,1759999.419,1755409.074,1751332.265,1747381.688,1743565.785,1739986.18,1736671.767,1733503.104,1730249.341,1726750.742,1722768.875
0,384,Cote d'Ivoire,260613.5486,271687.0806,283696.9219,296466.2482,309691.2576,323418.8522,336383.3603,349209.4534,363969.3912,392304.4038,423194.3865,456399.9593,491818.4179,529342.7771,568960.3618,610724.435,654781.0678,701373.6351,751855.0231,806972.5692,867011.3611,932811.4107,1003601.495,1077749.318,1154964.849,1235782.659,1319946.004,1407537.868,1497829.53,1552387.73,1594856.703,1637405.049,1681011.768,1725625.886,1771356.068,1818742.014,1867685.328,1917980.883,1979414.597,2045679.105,2100045.42,2140519.434,2165025.413,2175631.137,2197411.649,2239768.209,2289705.109,2346712.924,2410459.595,2479018.516,2553534.467,2641571.943,2744384.087,2855135.025,2972468.597,3095549.002,3215006.844,3326357.027,3437622.283,3569043.474,3713510.634,3853113.375,3988187.831,4113261.618,4223030.436,4324977.077,4428185.813,4535230.629,4645856.78,4754262.826,4861620.528,4974021.791,5093609.991,5222320.48,5358091.018,5500083.66,5650737.382,5811322.033,5983560.846,6164562.473,6352819.898,6478552.031,6607610.083,6736891.077,6866343.219,6995704.088,7121313.213,7243067.995,7362035.22,7477622.216,7589271.023,7698540.229,7805586.351,7908725.69,8004785.659,8095260.805,8184648.068,8271515.31,8357086.657,8441242.279,8523430.391,8605257.192,8685754.139,8766034.444,8847663.156,8931966.566,9017604.397,9103443.07,9190599.047,9278051.986,9365635.547,9453864.553,9541571.942,9628137.627,9712404.357,9794800,9877050.318,9957141.235,10033752,10108125.75,10180741.89,10250834.02,10317488.02,10379701.07,10438566.35,10495155.64,10549521.8,10601436.17,10652060.76,10701842.47,10749794.45
1,533,Aruba,7194.3926,7244.627,7356.0788,7562.348,7803.7126,8053.211,8311.8468,8572.8153,8816.4088,9030.4282,9211.8821,9384.8384,9499.6229,9621.4697,9732.826,9828.9756,9909.8398,9991.2487,10065.7409,10093.6671,10039.4243,9903.9292,9936.8644,10202.1499,10488.0722,10844.3664,11293.6141,11761.0949,12225.0014,12685.4214,12961.5567,13003.9739,12959.5089,12856.99,12723.5948,12602.6599,12503.0772,12388.5739,12245.2397,12074.8314,11838.0913,11735.4079,11676.2812,11629.5763,11598.8246,11583.268,11578.0115,11576.4722,11572.1888,11560.4641,11480.8265,11367.3302,11279.297,11189.3471,11112.7014,11049.6333,10988.8275,10936.6212,10892.709,10855.2517,10832.7068,10817.6519,10809.759,10812.3326,10816.13,10825.5661,10840.8873,10854.0801,10864.5013,10870.4819,10870.2892,10866.607,10864.3534,10865.3683,10872.8263,10891.4803,10927.1791,10977.1521,11029.8832,11072.4417,11093.8461,11016.50796,10904.4521,10770.59424,10626.16834,10481.75446,10350.10766,10223.83607,10098.99836,9978.014887,9854.925969,9729.475468,9601.513415,9471.301259,9347.076402,9234.121635,9133.757275,9050.89331,8986.410145,8935.560434,8894.065047,8858.949298,8826.857621,8795.324839,8760.569101,8720.388816,8677.223063,8629.57838,8577.53987,8522.342204,8462.468693,8399.848334,8334.391197,8265.411803,8193.604361,8119.843669,8045.006929,7967.563659,7887.739319,7806.713118,7724.710498,7643.51444,7563.208026,7481.87661,7404.491381,7332.086604,7262.613565,7197.789165,7137.73905,7083.037928,7032.843882
1,540,New Caledonia,8662.3707,9061.5874,9489.0309,9944.2846,10428.0745,10940.1318,11365.6628,11647.0936,11886.9236,12134.6077,12390.8339,12654.1598,12929.0185,13244.4338,13611.7729,14005.2893,14408.1797,14815.1588,15222.5685,15633.5426,16136.9006,16739.4093,17370.4027,18030.1305,18713.8837,19420.8799,20119.3286,20894.256,21656.6945,22426.7952,23203.3561,23986.8899,24775.5864,25566.6615,26322.8998,26980.8864,27617.4084,28272.2601,28875.6493,29485.1209,30206.9564,31005.8194,31796.4055,32575.6983,33250.9678,33643.9556,33834.6822,33972.5415,34064.3423,34131.0254,34212.8988,34287.0898,34384.1975,34542.8074,34700.2501,34898.8999,35162.7048,35418.246,35665.9982,35906.2192,36139.7672,36377.0392,36581.7531,36767.5699,36943.3922,37120.2248,37279.8162,37408.8442,37539.0072,37669.608,37776.1587,37898.0646,38053.8171,38220.5689,38427.945,38694.8923,39003.4873,39316.4022,39581.766,39791.6297,39912.1502,39787.80409,39663.19612,39543.95511,39431.17504,39324.46627,39180.61583,39037.43864,38942.75102,38852.70272,38741.98912,38632.82688,38536.47629,38426.32899,38296.81214,38191.6072,38100.81897,37995.02236,37885.79846,37757.13947,37617.91927,37484.23066,37352.39784,37232.61426,37124.63023,37016.87905,36909.3144,36808.57469,36700.31746,36586.83699,36489.286,36396.10047,36295.96985,36199.4996,36089.07596,35964.19713,35833.20904,35691.46393,35543.71223,35397.16605,35251.49101,35099.40791,34948.62433,34802.5591,34654.7521,34502.33039,34352.34544,34202.7255,34057.37721,33926.01292,33793.8686
1,548,Vanuatu,11279.8753,11615.8481,12004.3624,12436.7582,12908.3788,13415.3326,13947.882,14501.9625,15065.8235,14767.1613,14528.201,15227.4234,15942.7768,16675.9277,17424.4896,18184.8067,18946.4512,19699.3733,20452.1122,21214.1458,21954.2997,22661.3287,23339.8506,23974.8227,24641.0911,25350.8042,26049.7559,26650.2037,27084.1528,27641.0849,28494.0421,29445.934,30356.8368,31197.0979,32112.3392,33143.2198,34198.9245,35262.5218,36326.3868,37437.3773,38506.0806,39512.8118,40566.4882,41654.7108,42764.582,43892.4317,45046.4136,46234.8709,47414.8299,48548.5099,49720.9025,50929.9253,52141.113,53379.7977,54627.9123,55900.812,57211.3641,58714.9359,60529.9544,62139.4758,63394.9264,64625.7157,65825.5689,67006.0791,68163.0813,69269.8068,70317.3139,71309.2331,72246.5225,73122.9035,73926.1145,74648.3652,75298.7348,75888.8448,76452.1015,77009.1122,77560.4453,78114.2143,78662.9484,79197.4784,79702.1335,81132.85017,82571.07315,84017.9909,85444.33879,86843.22222,88207.37749,89516.68588,90760.02946,91931.08373,93042.3371,94102.86926,95124.18336,96112.46434,97065.67545,97991.97481,98901.34366,99801.28676,100702.9512,101607.7854,102527.6293,103469.2395,104428.9037,105406.4978,106378.1439,107337.6575,108289.1881,109226.6982,110154.5365,111065.2016,111943.1734,112788.4264,113599.2378,114376.4362,115123.7575,115833.2102,116490.1673,117098.8909,117669.7992,118198.1946,118693.0324,119163.7244,119610.5124,120045.6521,120469.4146,120872.5172,121247.0918,121606.4671,121959.6352,122299.0266,122626.9811
1,554,New Zealand,353756.5052,359856.9405,367790.3506,377630.7367,388783.3652,398963.528,406310.6932,411562.2921,415957.7859,420439.3725,426091.0276,433817.3846,444647.3493,457510.22,469293.5099,478597.0923,486927.6843,494524.7896,501673.8124,508975.9768,521911.3288,537042.0885,547169.5535,556014.9512,565781.2267,575975.2671,585506.3756,591945.8471,594744.1135,595384.2902,595020.187,596499.4885,603068.2423,612405.2552,619978.3859,625107.8438,628502.9193,629690.5374,629233.9392,628584.7061,627324.7732,623914.1452,619237.3909,617157.29,620705.5525,629632.5792,641603.3657,653691.768,664056.0986,674282.624,682656.3361,682566.4708,680628.26,682925.8345,684778.135,686280.9057,688453.2626,690760.5495,692724.5272,694162.8681,695251.702,696067.6073,696433.8946,696312.1975,695681.4923,694729.9976,693604.3835,691857.5386,689217.8468,685790.0612,681825.3543,677885.1946,674560.3828,672003.1866,670226.1188,669216.3224,668669.3909,668452.4357,668700.1404,668976.0134,669125.6236,669739.2864,670252.0392,670494.3819,670439.1342,669931.6673,668615.9449,666265.0304,663380.4719,660305.9366,656956.3767,653349.8857,649994.8958,647076.3098,644627.6364,642694.5625,640917.0617,639162.6168,637570.6889,636163.6243,634615.4745,633076.2766,631958.7976,630789.8141,629346.9727,627998.4837,626827.7164,625948.5034,625212.8686,624473.3256,623743.3783,623106.7109,622485.806,621660.2526,620787.044,619937.6734,619040.8704,618078.7099,617199.942,616140.4754,614891.7061,613654.4782,612402.0407,610998.8358,609477.6197,608039.1957,606543.8655,605038.3678,603516.3305,601998.9801,600547.1062
